locus_tag	ftype	length_bp	gene	EC_number	COG	product
H37Rv_02299	gene	543	ctaE			
H37Rv_02299	CDS	543	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
H37Rv_02300	gene	843	qcrC			
H37Rv_02300	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
H37Rv_02301	gene	1290	qcrA			
H37Rv_02301	CDS	1290	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
H37Rv_02302	gene	1650	qcrB			
H37Rv_02302	CDS	1650	qcrB	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
H37Rv_02303	gene	645				
H37Rv_02303	CDS	645				putative protein
H37Rv_02304	gene	900	mmpS3_1			
H37Rv_02304	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
H37Rv_02305	gene	420	ctaF			
H37Rv_02305	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
H37Rv_02306	gene	987	ctaC			
H37Rv_02306	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
H37Rv_02307	gene	1959	asnB			
H37Rv_02307	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
H37Rv_02308	gene	975	adoK			
H37Rv_02308	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
H37Rv_02309	gene	693				
H37Rv_02309	CDS	693				putative protein
H37Rv_02310	gene	357				
H37Rv_02310	CDS	357				Protein
H37Rv_02311	gene	1146				
H37Rv_02311	CDS	1146			COG1929	putative protein
H37Rv_02312	gene	495				
H37Rv_02312	CDS	495				putative protein
H37Rv_02313	gene	1086	cobT			
H37Rv_02313	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
H37Rv_02314	gene	747	cobS			
H37Rv_02314	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
H37Rv_02315	gene	1539				
H37Rv_02315	CDS	1539				hypothetical protein
H37Rv_02316	gene	1107	ilvE			
H37Rv_02316	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
H37Rv_02317	gene	1104	gcvT			
H37Rv_02317	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
H37Rv_02318	gene	1167				
H37Rv_02318	CDS	1167				putative protein
H37Rv_02319	gene	1548	pepA			
H37Rv_02319	CDS	1548	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
H37Rv_02320	gene	1779	ephD_2			
H37Rv_02320	CDS	1779	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
H37Rv_02321	gene	1662	dlaT			
H37Rv_02321	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
H37Rv_02322	gene	906				
H37Rv_02322	CDS	906			COG1090	Epimerase family protein
H37Rv_02323	gene	693	lipB			
H37Rv_02323	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
H37Rv_02324	gene	936	lipA			
H37Rv_02324	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
H37Rv_02325	gene	753				
H37Rv_02325	CDS	753				putative protein
H37Rv_02326	gene	423				
H37Rv_02326	CDS	423				hypothetical protein
H37Rv_02327	gene	1437	glnA1			
H37Rv_02327	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
H37Rv_02328	gene	2985	glnE			
H37Rv_02328	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
H37Rv_02329	gene	1341	glnA2			
H37Rv_02329	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
H37Rv_02330	gene	1554	caeB_1			
H37Rv_02330	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
H37Rv_02331	gene	1557	caeA			
H37Rv_02331	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
H37Rv_02332	gene	846	panB			
H37Rv_02332	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
H37Rv_02333	gene	1542				
H37Rv_02333	CDS	1542				putative protein
H37Rv_02334	gene	711				
H37Rv_02334	CDS	711				hypothetical protein
H37Rv_02335	gene	1095				
H37Rv_02335	CDS	1095			COG0328	Bifunctional protein
H37Rv_02336	gene	738				
H37Rv_02336	CDS	738			COG1579	putative protein
H37Rv_02337	gene	1140				
H37Rv_02337	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
H37Rv_02338	gene	1095				
H37Rv_02338	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
H37Rv_02339	gene	633				
H37Rv_02339	CDS	633			COG0546	putative protein
H37Rv_02340	gene	492	ptpA			
H37Rv_02340	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
H37Rv_02341	gene	816				
H37Rv_02341	CDS	816			COG3346	putative SURF1-like protein
H37Rv_02342	gene	960	cobD			
H37Rv_02342	CDS	960	cobD		COG1270	Cobalamin biosynthesis protein CobD
H37Rv_02343	gene	816				
H37Rv_02343	CDS	816			COG3662	putative protein
H37Rv_02344	gene	126				
H37Rv_02344	CDS	126				hypothetical protein
H37Rv_02345	gene	74				
H37Rv_02345	tRNA	74				tRNA-Val(tac)
H37Rv_02346	gene	462	ahpE			
H37Rv_02346	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
H37Rv_02347	gene	423				
H37Rv_02347	CDS	423				putative protein
H37Rv_02348	gene	591				
H37Rv_02348	CDS	591				putative protein
H37Rv_02349	gene	2793	aceE			
H37Rv_02349	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
H37Rv_02350	gene	1245				
H37Rv_02350	CDS	1245			COG2508	putative protein
H37Rv_02351	gene	909	fabD			
H37Rv_02351	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
H37Rv_02352	gene	348	acpM			
H37Rv_02352	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
H37Rv_02353	gene	1251	kasA			
H37Rv_02353	CDS	1251	kasA	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
H37Rv_02354	gene	1317	kasB			
H37Rv_02354	CDS	1317	kasB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
H37Rv_02355	gene	1422	accD6			
H37Rv_02355	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
H37Rv_02356	gene	888				
H37Rv_02356	CDS	888				hypothetical protein
H37Rv_02357	gene	1545	glpD1			
H37Rv_02357	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
H37Rv_02358	gene	570				
H37Rv_02358	CDS	570				putative HTH-type transcriptional regulator
H37Rv_02359	gene	1590				
H37Rv_02359	CDS	1590				hypothetical protein
H37Rv_02360	gene	930	dagK			
H37Rv_02360	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
H37Rv_02361	gene	504				
H37Rv_02361	CDS	504				hypothetical protein
H37Rv_02362	gene	411				
H37Rv_02362	CDS	411				hypothetical protein
H37Rv_02363	gene	219				
H37Rv_02363	CDS	219				hypothetical protein
H37Rv_02364	gene	513				
H37Rv_02364	CDS	513				hypothetical protein
H37Rv_02365	gene	819				
H37Rv_02365	CDS	819				hypothetical protein
H37Rv_02366	gene	1062	COQ5_1			
H37Rv_02366	CDS	1062	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
H37Rv_02367	gene	1086				
H37Rv_02367	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
H37Rv_02368	gene	636	gloB_3			
H37Rv_02368	CDS	636	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
H37Rv_02369	gene	1521	lnt			
H37Rv_02369	CDS	1521	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
H37Rv_02370	gene	954				
H37Rv_02370	CDS	954				hypothetical protein
H37Rv_02371	gene	1779	dnaK_2			
H37Rv_02371	CDS	1779	dnaK_2			Chaperone protein DnaK
H37Rv_02372	gene	1230				
H37Rv_02372	CDS	1230				hypothetical protein
H37Rv_02373	gene	1287				
H37Rv_02373	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
H37Rv_02374	gene	1167				
H37Rv_02374	CDS	1167				hypothetical protein
H37Rv_02375	gene	1470				
H37Rv_02375	CDS	1470				hypothetical protein
H37Rv_02376	gene	528				
H37Rv_02376	CDS	528				hypothetical protein
H37Rv_02377	gene	300				
H37Rv_02377	CDS	300				putative protein
H37Rv_02378	gene	369				
H37Rv_02378	CDS	369			COG2149	putative protein
H37Rv_02379	gene	330				
H37Rv_02379	CDS	330				hypothetical protein
H37Rv_02380	gene	870				
H37Rv_02380	CDS	870		2.3.2.21		Cyclo(L-tyrosyl-L-tyrosyl) synthase
H37Rv_02381	gene	1191				
H37Rv_02381	CDS	1191		1.14.19.70		Mycocyclosin synthase
H37Rv_02382	gene	915				
H37Rv_02382	CDS	915			COG0584	putative protein
H37Rv_02383	gene	1380				
H37Rv_02383	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
H37Rv_02384	gene	1659				
H37Rv_02384	CDS	1659				hypothetical protein
H37Rv_02385	gene	804				
H37Rv_02385	CDS	804				putative HTH-type transcriptional regulator
H37Rv_02386	gene	195				
H37Rv_02386	CDS	195				hypothetical protein
H37Rv_02387	gene	1296				
H37Rv_02387	CDS	1296				hypothetical protein
H37Rv_02388	gene	1338				
H37Rv_02388	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
H37Rv_02389	gene	264				
H37Rv_02389	CDS	264				putative protein
H37Rv_02390	gene	402				
H37Rv_02390	CDS	402				putative protein
H37Rv_02391	gene	1593				
H37Rv_02391	CDS	1593			COG0025	putative Na(+)/H(+) exchanger
H37Rv_02392	gene	849	cdh			
H37Rv_02392	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
H37Rv_02393	gene	234	lppO			
H37Rv_02393	CDS	234	lppO			Putative lipoprotein LppO
H37Rv_02394	gene	99	sseB_1			
H37Rv_02394	CDS	99	sseB_1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
H37Rv_02395	gene	699	sseB_2			
H37Rv_02395	CDS	699	sseB_2	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
H37Rv_02396	gene	1005	mtnN_2			
H37Rv_02396	CDS	1005	mtnN_2	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
H37Rv_02397	gene	1164				
H37Rv_02397	CDS	1164		4.4.1.13	COG1168	Putative cystathionine beta-lyase
H37Rv_02398	gene	639				
H37Rv_02398	CDS	639				hypothetical protein
H37Rv_02399	gene	903	dhmA1			
H37Rv_02399	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
H37Rv_02400	gene	453				
H37Rv_02400	CDS	453				putative protein
H37Rv_02401	gene	1068				
H37Rv_02401	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
H37Rv_02402	gene	1944	htpG			
H37Rv_02402	CDS	1944	htpG		COG0326	Chaperone protein HtpG
H37Rv_02403	gene	819				
H37Rv_02403	CDS	819		3.-.-.-		putative metallo-hydrolase
H37Rv_02404	gene	660	cut2			
H37Rv_02404	CDS	660	cut2	3.1.1.74		putative cutinase cut2
H37Rv_02405	gene	243				
H37Rv_02405	CDS	243				putative protein
H37Rv_02406	gene	924				
H37Rv_02406	CDS	924				hypothetical protein
H37Rv_02407	gene	210				
H37Rv_02407	CDS	210				hypothetical protein
H37Rv_02408	gene	1290				
H37Rv_02408	CDS	1290			COG4908	putative protein
H37Rv_02409	gene	264				
H37Rv_02409	CDS	264				hypothetical protein
H37Rv_02410	gene	426				
H37Rv_02410	CDS	426				hypothetical protein
H37Rv_02411	gene	822				
H37Rv_02411	CDS	822			COG1073	putative protein
H37Rv_02412	gene	159				
H37Rv_02412	CDS	159				hypothetical protein
H37Rv_02413	gene	717				
H37Rv_02413	CDS	717				hypothetical protein
H37Rv_02414	gene	333				
H37Rv_02414	CDS	333				hypothetical protein
H37Rv_02415	gene	93				
H37Rv_02415	CDS	93				hypothetical protein
H37Rv_02416	gene	75				
H37Rv_02416	tRNA	75				tRNA-Met(cat)
H37Rv_02417	gene	456	xerC_1			
H37Rv_02417	CDS	456	xerC_1			Tyrosine recombinase XerC
H37Rv_02418	gene	168				
H37Rv_02418	CDS	168				hypothetical protein
H37Rv_02419	gene	153				
H37Rv_02419	CDS	153				hypothetical protein
H37Rv_02420	gene	342				
H37Rv_02420	CDS	342				hypothetical protein
H37Rv_02421	gene	597				
H37Rv_02421	CDS	597				hypothetical protein
H37Rv_02422	gene	270				
H37Rv_02422	CDS	270				hypothetical protein
H37Rv_02423	gene	855				
H37Rv_02423	CDS	855			COG2128	putative protein
H37Rv_02424	gene	1374				
H37Rv_02424	CDS	1374				hypothetical protein
H37Rv_02425	gene	1518				
H37Rv_02425	CDS	1518				hypothetical protein
H37Rv_02426	gene	873	ugpA			
H37Rv_02426	CDS	873	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
H37Rv_02427	gene	825	araQ_2			
H37Rv_02427	CDS	825	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
H37Rv_02428	gene	1323				
H37Rv_02428	CDS	1323				hypothetical protein
H37Rv_02429	gene	879				
H37Rv_02429	CDS	879			COG0589	Universal stress protein
H37Rv_02430	gene	1398	yhdG_1			
H37Rv_02430	CDS	1398	yhdG_1		COG0531	putative amino acid permease YhdG
H37Rv_02431	gene	546	rocD			
H37Rv_02431	CDS	546	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
H37Rv_02432	gene	666	rocD2			
H37Rv_02432	CDS	666	rocD2	2.6.1.13		Ornithine aminotransferase 2
H37Rv_02433	gene	774				
H37Rv_02433	CDS	774		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
H37Rv_02434	gene	447	asnC			
H37Rv_02434	CDS	447	asnC		COG1522	Regulatory protein AsnC
H37Rv_02435	gene	849				
H37Rv_02435	CDS	849			COG0619	putative protein
H37Rv_02436	gene	2094				
H37Rv_02436	CDS	2094			COG1122	putative ABC transporter ATP-binding protein
H37Rv_02437	gene	492				
H37Rv_02437	CDS	492				hypothetical protein
H37Rv_02438	gene	1149				
H37Rv_02438	CDS	1149				putative PE family protein PE23
H37Rv_02439	gene	1548	narK_3			
H37Rv_02439	CDS	1548	narK_3		COG2223	Nitrate/nitrite transporter NarK
H37Rv_02440	gene	528	lppP			
H37Rv_02440	CDS	528	lppP			Putative lipoprotein LppP
H37Rv_02441	gene	387				
H37Rv_02441	CDS	387				hypothetical protein
H37Rv_02442	gene	129				
H37Rv_02442	CDS	129				hypothetical protein
H37Rv_02443	gene	1647	mez			
H37Rv_02443	CDS	1647	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
H37Rv_02444	gene	1572	stp			
H37Rv_02444	CDS	1572	stp			Multidrug resistance protein Stp
H37Rv_02445	gene	933	cysK1			
H37Rv_02445	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
H37Rv_02446	gene	690	cysE			
H37Rv_02446	CDS	690	cysE	2.3.1.30	COG1045	Serine acetyltransferase
H37Rv_02447	gene	969				
H37Rv_02447	CDS	969				hypothetical protein
H37Rv_02448	gene	1119				
H37Rv_02448	CDS	1119				hypothetical protein
H37Rv_02449	gene	957				
H37Rv_02449	CDS	957				hypothetical protein
H37Rv_02450	gene	2481	mmpL9_1			
H37Rv_02450	CDS	2481	mmpL9_1			putative transport protein MmpL9
H37Rv_02451	gene	396	mmpL9_2			
H37Rv_02451	CDS	396	mmpL9_2			putative transport protein MmpL9
H37Rv_02452	gene	1242				
H37Rv_02452	CDS	1242				hypothetical protein
H37Rv_02453	gene	74				
H37Rv_02453	tRNA	74				tRNA-Asn(gtt)
H37Rv_02454	gene	435				
H37Rv_02454	CDS	435				hypothetical protein
H37Rv_02455	gene	294				
H37Rv_02455	CDS	294				hypothetical protein
H37Rv_02456	gene	1920	dnaG			
H37Rv_02456	CDS	1920	dnaG	2.7.7.-	COG0358	DNA primase
H37Rv_02457	gene	1296	dgt			
H37Rv_02457	CDS	1296	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
H37Rv_02458	gene	1983				
H37Rv_02458	CDS	1983				hypothetical protein
H37Rv_02459	gene	180	esxN_2			
H37Rv_02459	CDS	180	esxN_2			ESAT-6-like protein EsxN
H37Rv_02460	gene	1374				
H37Rv_02460	CDS	1374				putative PPE family protein PPE40
H37Rv_02461	gene	1845				
H37Rv_02461	CDS	1845				putative PPE family protein PPE40
H37Rv_02462	gene	1455	glyQS			
H37Rv_02462	CDS	1455	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
H37Rv_02463	gene	408	smtB			
H37Rv_02463	CDS	408	smtB		COG0640	HTH-type transcriptional repressor SmtB
H37Rv_02464	gene	393	zur			
H37Rv_02464	CDS	393	zur		COG0735	Zinc uptake regulation protein
H37Rv_02465	gene	429				
H37Rv_02465	CDS	429				hypothetical protein
H37Rv_02466	gene	891	uppS			
H37Rv_02466	CDS	891	uppS	2.5.1.86	COG0020	Decaprenyl diphosphate synthase
H37Rv_02467	gene	798	recO			
H37Rv_02467	CDS	798	recO			DNA repair protein RecO
H37Rv_02468	gene	1455	amiA2			
H37Rv_02468	CDS	1455	amiA2	3.5.1.4	COG0154	Putative amidase AmiA2
H37Rv_02469	gene	930	era			
H37Rv_02469	CDS	930	era		COG1159	GTPase Era
H37Rv_02470	gene	342				
H37Rv_02470	CDS	342				hypothetical protein
H37Rv_02471	gene	1308				
H37Rv_02471	CDS	1308				hypothetical protein
H37Rv_02472	gene	534	ybeY			
H37Rv_02472	CDS	534	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
H37Rv_02473	gene	1059				
H37Rv_02473	CDS	1059			COG1702	PhoH-like protein
H37Rv_02474	gene	1314				
H37Rv_02474	CDS	1314				hypothetical protein
H37Rv_02475	gene	186				
H37Rv_02475	CDS	186				hypothetical protein
H37Rv_02476	gene	141				
H37Rv_02476	CDS	141				hypothetical protein
H37Rv_02477	gene	789	rsmE			
H37Rv_02477	CDS	789	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
H37Rv_02478	gene	1149	dnaJ2			
H37Rv_02478	CDS	1149	dnaJ2		COG0484	Chaperone protein DnaJ 2
H37Rv_02479	gene	1032	hrcA			
H37Rv_02479	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
H37Rv_02480	gene	318				
H37Rv_02480	CDS	318				hypothetical protein
H37Rv_02481	gene	507				
H37Rv_02481	CDS	507				Low molecular weight antigen MTB12
H37Rv_02482	gene	216	mbtH			
H37Rv_02482	CDS	216	mbtH		COG3251	Protein MbtH
H37Rv_02483	gene	1296	mbtG			
H37Rv_02483	CDS	1296	mbtG	1.14.13.59		L-lysine N6-monooxygenase MbtG
H37Rv_02484	gene	4386	lgrD			
H37Rv_02484	CDS	4386	lgrD			Linear gramicidin synthase subunit D
H37Rv_02485	gene	5196	dhbF			
H37Rv_02485	CDS	5196	dhbF		COG1020	Dimodular nonribosomal peptide synthase
H37Rv_02486	gene	3015	eryA			
H37Rv_02486	CDS	3015	eryA	2.3.1.94	COG3321	6-deoxyerythronolide-B synthase EryA3, modules 5 and 6
H37Rv_02487	gene	1335				
H37Rv_02487	CDS	1335				Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks15
H37Rv_02488	gene	4245	mbtB			
H37Rv_02488	CDS	4245	mbtB	6.3.2.-	COG1020	Phenyloxazoline synthase MbtB
H37Rv_02489	gene	1698	mbtA			
H37Rv_02489	CDS	1698	mbtA	6.2.1.-	COG1021	Salicyl-AMP ligase / salicyl-S-ArCP synthetase
H37Rv_02490	gene	921	aes_3			
H37Rv_02490	CDS	921	aes_3	3.1.1.-		Acetyl esterase
H37Rv_02491	gene	1353	mbtI			
H37Rv_02491	CDS	1353	mbtI	5.4.99.5	COG0147	Salicylate synthase
H37Rv_02492	gene	210				
H37Rv_02492	CDS	210				putative proteinA/RVBD_2386A
H37Rv_02493	gene	1254				
H37Rv_02493	CDS	1254				hypothetical protein
H37Rv_02494	gene	1173	hemW			
H37Rv_02494	CDS	1173	hemW		COG0635	Heme chaperone HemW
H37Rv_02495	gene	465	rpfD			
H37Rv_02495	CDS	465	rpfD	3.-.-.-		Resuscitation-promoting factor RpfD
H37Rv_02496	gene	567				
H37Rv_02496	CDS	567				hypothetical protein
H37Rv_02497	gene	1668	sir			
H37Rv_02497	CDS	1668	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
H37Rv_02498	gene	765	cysH			
H37Rv_02498	CDS	765	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
H37Rv_02499	gene	813	cbiX			
H37Rv_02499	CDS	813	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
H37Rv_02500	gene	1890	ggt			
H37Rv_02500	CDS	1890	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
H37Rv_02501	gene	1851				
H37Rv_02501	CDS	1851				hypothetical protein
H37Rv_02502	gene	1083				
H37Rv_02502	CDS	1083				hypothetical protein
H37Rv_02503	gene	1056	cysA			
H37Rv_02503	CDS	1056	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
H37Rv_02504	gene	819	cysW_2			
H37Rv_02504	CDS	819	cysW_2		COG4208	Sulfate transport system permease protein CysW
H37Rv_02505	gene	852				
H37Rv_02505	CDS	852				hypothetical protein
H37Rv_02506	gene	1071	sbpA			
H37Rv_02506	CDS	1071	sbpA		COG1613	Sulfate-binding protein
H37Rv_02507	gene	195				
H37Rv_02507	CDS	195				hypothetical protein
H37Rv_02508	gene	2043				
H37Rv_02508	CDS	2043		3.2.1.28	COG3387	Trehalase
H37Rv_02509	gene	756				
H37Rv_02509	CDS	756				hypothetical protein
H37Rv_02510	gene	1962	lepA			
H37Rv_02510	CDS	1962	lepA	3.6.5.-	COG0481	Elongation factor 4
H37Rv_02511	gene	546				
H37Rv_02511	CDS	546				hypothetical protein
H37Rv_02512	gene	429				
H37Rv_02512	CDS	429				hypothetical protein
H37Rv_02513	gene	843	rbn_1			
H37Rv_02513	CDS	843	rbn_1	3.1.26.11		Ribonuclease BN
H37Rv_02514	gene	840				
H37Rv_02514	CDS	840			COG1305	putative protein
H37Rv_02515	gene	978				
H37Rv_02515	CDS	978			COG2307	putative protein
H37Rv_02516	gene	1656				
H37Rv_02516	CDS	1656			COG2308	putative protein
H37Rv_02517	gene	261	rpsT			
H37Rv_02517	CDS	261	rpsT		COG0268	30S ribosomal protein S20
H37Rv_02518	gene	969				
H37Rv_02518	CDS	969				hypothetical protein
H37Rv_02519	gene	1572				
H37Rv_02519	CDS	1572				hypothetical protein
H37Rv_02520	gene	894				
H37Rv_02520	CDS	894				hypothetical protein
H37Rv_02521	gene	1203	eis			
H37Rv_02521	CDS	1203	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
H37Rv_02522	gene	843				
H37Rv_02522	CDS	843			COG1307	DegV domain-containing protein
H37Rv_02523	gene	744	octT			
H37Rv_02523	CDS	744	octT	2.3.1.273		Diglucosylglycerate octanoyltransferase
H37Rv_02524	gene	672	gpgP			
H37Rv_02524	CDS	672	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
H37Rv_02525	gene	381	rsfS			
H37Rv_02525	CDS	381	rsfS		COG0799	Ribosomal silencing factor RsfS
H37Rv_02526	gene	636	nadD			
H37Rv_02526	CDS	636	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
H37Rv_02527	gene	273				
H37Rv_02527	CDS	273				hypothetical protein
H37Rv_02528	gene	1047				
H37Rv_02528	CDS	1047				hypothetical protein
H37Rv_02529	gene	801				
H37Rv_02529	CDS	801				IS110 family transposase ISArsp3
H37Rv_02530	gene	1443				
H37Rv_02530	CDS	1443				hypothetical protein
H37Rv_02531	gene	876				
H37Rv_02531	CDS	876				hypothetical protein
H37Rv_02532	gene	1248	proA			
H37Rv_02532	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
H37Rv_02533	gene	195				
H37Rv_02533	CDS	195				hypothetical protein
H37Rv_02534	gene	588	ahpC			
H37Rv_02534	CDS	588	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
H37Rv_02535	gene	534	ahpD			
H37Rv_02535	CDS	534	ahpD	1.11.1.15	COG2128	Alkyl hydroperoxide reductase AhpD
H37Rv_02536	gene	585				
H37Rv_02536	CDS	585				PPE family protein PPE41
H37Rv_02537	gene	300				
H37Rv_02537	CDS	300				PE-PGRS family protein PE25
H37Rv_02538	gene	291				
H37Rv_02538	CDS	291				hypothetical protein
H37Rv_02539	gene	1446				
H37Rv_02539	CDS	1446				hypothetical protein
H37Rv_02540	gene	2193				
H37Rv_02540	CDS	2193				hypothetical protein
H37Rv_02541	gene	915	rbsK/rbiA			
H37Rv_02541	CDS	915	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
H37Rv_02542	gene	438				
H37Rv_02542	CDS	438				hypothetical protein
H37Rv_02543	gene	2217	nadE			
H37Rv_02543	CDS	2217	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
H37Rv_02544	gene	1131	proB			
H37Rv_02544	CDS	1131	proB	2.7.2.11	COG0263	Glutamate 5-kinase
H37Rv_02545	gene	1455	obg			
H37Rv_02545	CDS	1455	obg	3.6.5.-	COG0536	GTPase Obg
H37Rv_02546	gene	261	rpmA			
H37Rv_02546	CDS	261	rpmA		COG0211	50S ribosomal protein L27
H37Rv_02547	gene	312	rplU			
H37Rv_02547	CDS	312	rplU		COG0261	50S ribosomal protein L21
H37Rv_02548	gene	1476	dctA			
H37Rv_02548	CDS	1476	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
H37Rv_02549	gene	2862	rne			
H37Rv_02549	CDS	2862	rne	3.1.26.12		Ribonuclease E
H37Rv_02550	gene	423	ndkA			
H37Rv_02550	CDS	423	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
H37Rv_02551	gene	372				
H37Rv_02551	CDS	372				hypothetical protein
H37Rv_02552	gene	1464	folC			
H37Rv_02552	CDS	1464	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
H37Rv_02553	gene	2631	valS			
H37Rv_02553	CDS	2631	valS	6.1.1.9	COG0525	Valine--tRNA ligase
H37Rv_02554	gene	1260				
H37Rv_02554	CDS	1260		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
H37Rv_02555	gene	567	rpfE			
H37Rv_02555	CDS	567	rpfE	3.-.-.-		Resuscitation-promoting factor RpfE
H37Rv_02556	gene	537	mobA			
H37Rv_02556	CDS	537	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
H37Rv_02557	gene	1122	korB			
H37Rv_02557	CDS	1122	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
H37Rv_02558	gene	1962	korA			
H37Rv_02558	CDS	1962	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
H37Rv_02559	gene	1257				
H37Rv_02559	CDS	1257				putative MFS-type transporter
H37Rv_02560	gene	1281	clpX			
