locus_tag	ftype	length_bp	gene	EC_number	COG	product
Liflandii_03502	gene	759	cobS			
Liflandii_03502	CDS	759	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
Liflandii_03503	gene	1497				
Liflandii_03503	CDS	1497				hypothetical protein
Liflandii_03504	gene	1107	ilvE			
Liflandii_03504	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
Liflandii_03505	gene	1104	gcvT_2			
Liflandii_03505	CDS	1104	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
Liflandii_03506	gene	420				
Liflandii_03506	CDS	420				putative protein
Liflandii_03507	gene	714				
Liflandii_03507	CDS	714				putative protein
Liflandii_03508	gene	1560	pepA			
Liflandii_03508	CDS	1560	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
Liflandii_03509	gene	1785	ephD_4			
Liflandii_03509	CDS	1785	ephD_4	1.-.-.-	COG1028	putative oxidoreductase EphD
Liflandii_03510	gene	1767	aceF			
Liflandii_03510	CDS	1767	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Liflandii_03511	gene	912				
Liflandii_03511	CDS	912			COG1090	Epimerase family protein
Liflandii_03512	gene	570				
Liflandii_03512	CDS	570				hypothetical protein
Liflandii_03513	gene	1386				
Liflandii_03513	CDS	1386				hypothetical protein
Liflandii_03514	gene	432	mmpS5_2			
Liflandii_03514	CDS	432	mmpS5_2			Siderophore export accessory protein MmpS5
Liflandii_03515	gene	1716	dhbF_10			
Liflandii_03515	CDS	1716	dhbF_10		COG1020	Dimodular nonribosomal peptide synthase
Liflandii_03516	gene	2175	dhbF_11			
Liflandii_03516	CDS	2175	dhbF_11		COG1020	Dimodular nonribosomal peptide synthase
Liflandii_03517	gene	987	dhbF_12			
Liflandii_03517	CDS	987	dhbF_12		COG1020	Dimodular nonribosomal peptide synthase
Liflandii_03518	gene	735	dltA_5			
Liflandii_03518	CDS	735	dltA_5	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
Liflandii_03519	gene	246				
Liflandii_03519	CDS	246				hypothetical protein
Liflandii_03520	gene	1575				
Liflandii_03520	CDS	1575				hypothetical protein
Liflandii_03521	gene	2448	menE_10			
Liflandii_03521	CDS	2448	menE_10	6.2.1.26		2-succinylbenzoate--CoA ligase
Liflandii_03522	gene	360				
Liflandii_03522	CDS	360				hypothetical protein
Liflandii_03523	gene	1158				
Liflandii_03523	CDS	1158				hypothetical protein
Liflandii_03524	gene	537				
Liflandii_03524	CDS	537				hypothetical protein
Liflandii_03525	gene	654	rpoE			
Liflandii_03525	CDS	654	rpoE		COG1595	ECF RNA polymerase sigma-E factor
Liflandii_03526	gene	285				
Liflandii_03526	CDS	285				hypothetical protein
Liflandii_03527	gene	753	rosB_1			
Liflandii_03527	CDS	753	rosB_1	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
Liflandii_03528	gene	840				
Liflandii_03528	CDS	840				hypothetical protein
Liflandii_03529	gene	660				
Liflandii_03529	CDS	660				hypothetical protein
Liflandii_03530	gene	1677	alsS_2			
Liflandii_03530	CDS	1677	alsS_2	2.2.1.6	COG0028	Acetolactate synthase
Liflandii_03531	gene	360				
Liflandii_03531	CDS	360				hypothetical protein
Liflandii_03532	gene	2076				
Liflandii_03532	CDS	2076		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
Liflandii_03533	gene	1842				
Liflandii_03533	CDS	1842			COG1132	putative ABC transporter ATP-binding protein
Liflandii_03534	gene	687	lipB			
Liflandii_03534	CDS	687	lipB	2.3.1.181	COG0321	Octanoyltransferase
Liflandii_03535	gene	975	lipA			
Liflandii_03535	CDS	975	lipA	2.8.1.8	COG0320	Lipoyl synthase
Liflandii_03536	gene	753				
Liflandii_03536	CDS	753				putative protein
Liflandii_03537	gene	423				
Liflandii_03537	CDS	423				hypothetical protein
Liflandii_03538	gene	1437	glnA1			
Liflandii_03538	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
Liflandii_03539	gene	939				
Liflandii_03539	CDS	939				hypothetical protein
Liflandii_03540	gene	1299				
Liflandii_03540	CDS	1299				hypothetical protein
Liflandii_03541	gene	861				
Liflandii_03541	CDS	861			COG2141	putative protein
Liflandii_03542	gene	639				
Liflandii_03542	CDS	639				hypothetical protein
Liflandii_03543	gene	2988	glnE			
Liflandii_03543	CDS	2988	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
Liflandii_03544	gene	1341	glnA2			
Liflandii_03544	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
Liflandii_03545	gene	1560	caeB_3			
Liflandii_03545	CDS	1560	caeB_3	3.1.1.-		Carboxylesterase B
Liflandii_03546	gene	1734	ctaD_5			
Liflandii_03546	CDS	1734	ctaD_5	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
Liflandii_03547	gene	1557	caeA			
Liflandii_03547	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
Liflandii_03548	gene	1431				
Liflandii_03548	CDS	1431		2.3.1.20		Putative diacyglycerol O-acyltransferase
Liflandii_03549	gene	894	panB			
Liflandii_03549	CDS	894	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
Liflandii_03550	gene	381				
Liflandii_03550	CDS	381				hypothetical protein
Liflandii_03551	gene	1593				
Liflandii_03551	CDS	1593				putative protein
Liflandii_03552	gene	171				
Liflandii_03552	CDS	171				hypothetical protein
Liflandii_03553	gene	840				
Liflandii_03553	CDS	840				hypothetical protein
Liflandii_03554	gene	1941				
Liflandii_03554	CDS	1941				hypothetical protein
Liflandii_03555	gene	1125				
Liflandii_03555	CDS	1125			COG0328	Bifunctional protein
Liflandii_03556	gene	738				
Liflandii_03556	CDS	738			COG1579	putative protein
Liflandii_03557	gene	1137				
Liflandii_03557	CDS	1137			COG0327	GTP cyclohydrolase 1 type 2 
Liflandii_03558	gene	1056				
Liflandii_03558	CDS	1056		2.6.1.-	COG0079	putative aminotransferase
Liflandii_03559	gene	633				
Liflandii_03559	CDS	633			COG0546	putative protein
Liflandii_03560	gene	495	ptpA			
Liflandii_03560	CDS	495	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
Liflandii_03561	gene	828				
Liflandii_03561	CDS	828			COG3346	putative SURF1-like protein
Liflandii_03562	gene	942	cobD			
Liflandii_03562	CDS	942	cobD		COG1270	Cobalamin biosynthesis protein CobD
Liflandii_03563	gene	816				
Liflandii_03563	CDS	816			COG3662	putative protein
Liflandii_03564	gene	966				
Liflandii_03564	CDS	966			COG0053	putative cation efflux system protein
Liflandii_03565	gene	1125				
Liflandii_03565	CDS	1125				hypothetical protein
Liflandii_03566	gene	195				
Liflandii_03566	CDS	195				hypothetical protein
Liflandii_03567	gene	1011	auaH_1			
Liflandii_03567	CDS	1011	auaH_1	1.1.1.394		Aurachin B dehydrogenase
Liflandii_03568	gene	1029	virS_1			
Liflandii_03568	CDS	1029	virS_1			HTH-type transcriptional regulator VirS
Liflandii_03569	gene	1422				
Liflandii_03569	CDS	1422				hypothetical protein
Liflandii_03570	gene	1014	bfmBAB_1			
Liflandii_03570	CDS	1014	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
Liflandii_03571	gene	1062				
Liflandii_03571	CDS	1062				hypothetical protein
Liflandii_03572	gene	1002	auaH_2			
Liflandii_03572	CDS	1002	auaH_2	1.1.1.394		Aurachin B dehydrogenase
Liflandii_03573	gene	822				
Liflandii_03573	CDS	822				hypothetical protein
Liflandii_03574	gene	2616				
Liflandii_03574	CDS	2616				hypothetical protein
Liflandii_03575	gene	561				
Liflandii_03575	CDS	561				hypothetical protein
Liflandii_03576	gene	1083	gutB_1			
Liflandii_03576	CDS	1083	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
Liflandii_03577	gene	1473				
Liflandii_03577	CDS	1473		2.3.1.20		Putative diacyglycerol O-acyltransferase
Liflandii_03578	gene	1551				
Liflandii_03578	CDS	1551		2.3.1.20		Putative diacyglycerol O-acyltransferase
Liflandii_03579	gene	1209				
Liflandii_03579	CDS	1209				hypothetical protein
Liflandii_03580	gene	1296				
Liflandii_03580	CDS	1296		1.14.-.-	COG2124	Putative cytochrome P450 135B1
Liflandii_03581	gene	240				
Liflandii_03581	CDS	240				hypothetical protein
Liflandii_03582	gene	279				
Liflandii_03582	CDS	279				hypothetical protein
Liflandii_03583	gene	105				
Liflandii_03583	CDS	105				hypothetical protein
Liflandii_03584	gene	393				
Liflandii_03584	CDS	393				hypothetical protein
Liflandii_03585	gene	1479	hyfG_2			
Liflandii_03585	CDS	1479	hyfG_2	1.-.-.-	COG3261	Hydrogenase-4 component G
Liflandii_03586	gene	1470	ndhB			
Liflandii_03586	CDS	1470	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
Liflandii_03587	gene	663				
Liflandii_03587	CDS	663				hypothetical protein
Liflandii_03588	gene	951	hycD_2			
Liflandii_03588	CDS	951	hycD_2		COG0650	Formate hydrogenlyase subunit 4
Liflandii_03589	gene	1977	hyfB_2			
Liflandii_03589	CDS	1977	hyfB_2	1.-.-.-	COG0651	Hydrogenase-4 component B
Liflandii_03590	gene	480	hycG_2			
Liflandii_03590	CDS	480	hycG_2		COG3260	Formate hydrogenlyase subunit 7
Liflandii_03591	gene	342				
Liflandii_03591	CDS	342			COG0640	putative HTH-type transcriptional regulator
Liflandii_03592	gene	99				
Liflandii_03592	CDS	99				hypothetical protein
Liflandii_03593	gene	1302				
Liflandii_03593	CDS	1302				hypothetical protein
Liflandii_03594	gene	483				
Liflandii_03594	CDS	483				hypothetical protein
Liflandii_03595	gene	174				
Liflandii_03595	CDS	174				hypothetical protein
Liflandii_03596	gene	753	desA2_1			
Liflandii_03596	CDS	753	desA2_1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
Liflandii_03597	gene	669				
Liflandii_03597	CDS	669				hypothetical protein
Liflandii_03598	gene	426				
Liflandii_03598	CDS	426				hypothetical protein
Liflandii_03599	gene	2832	recD2			
Liflandii_03599	CDS	2832	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
Liflandii_03600	gene	186				
Liflandii_03600	CDS	186				hypothetical protein
Liflandii_03601	gene	1416	xerC_2			
Liflandii_03601	CDS	1416	xerC_2			Tyrosine recombinase XerC
Liflandii_03602	gene	1014	ltaE			
Liflandii_03602	CDS	1014	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
Liflandii_03603	gene	123				
Liflandii_03603	CDS	123				hypothetical protein
Liflandii_03604	gene	1275				
Liflandii_03604	CDS	1275				hypothetical protein
Liflandii_03605	gene	258				
Liflandii_03605	CDS	258				hypothetical protein
Liflandii_03606	gene	501				
Liflandii_03606	CDS	501				hypothetical protein
Liflandii_03607	gene	480				
Liflandii_03607	CDS	480			COG1733	putative HTH-type transcriptional regulator
Liflandii_03608	gene	1425				
Liflandii_03608	CDS	1425				hypothetical protein
Liflandii_03609	gene	75				
Liflandii_03609	tRNA	75				tRNA-Val(tac)
Liflandii_03610	gene	462	ahpE			
Liflandii_03610	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
Liflandii_03611	gene	423				
Liflandii_03611	CDS	423				putative protein
Liflandii_03612	gene	498				
Liflandii_03612	CDS	498				putative protein
Liflandii_03613	gene	2790	aceE_1			
Liflandii_03613	CDS	2790	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
Liflandii_03614	gene	1311				
Liflandii_03614	CDS	1311			COG2508	putative protein
Liflandii_03615	gene	909	fabD			
Liflandii_03615	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
Liflandii_03616	gene	348	acpM			
Liflandii_03616	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
Liflandii_03617	gene	1251	kasA			
Liflandii_03617	CDS	1251	kasA	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
Liflandii_03618	gene	1254	kasB			
Liflandii_03618	CDS	1254	kasB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
Liflandii_03619	gene	1422	accD6			
Liflandii_03619	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
Liflandii_03620	gene	1989				
Liflandii_03620	CDS	1989				hypothetical protein
Liflandii_03621	gene	570				
Liflandii_03621	CDS	570				putative HTH-type transcriptional regulator
Liflandii_03622	gene	1581				
Liflandii_03622	CDS	1581		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Liflandii_03623	gene	963	dagK			
Liflandii_03623	CDS	963	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
Liflandii_03624	gene	210				
Liflandii_03624	CDS	210				hypothetical protein
Liflandii_03625	gene	1047				
Liflandii_03625	CDS	1047				ISAs1 family transposase ISMul1
Liflandii_03626	gene	255				
Liflandii_03626	CDS	255				hypothetical protein
Liflandii_03627	gene	246				
Liflandii_03627	CDS	246				hypothetical protein
Liflandii_03628	gene	513				
Liflandii_03628	CDS	513				hypothetical protein
Liflandii_03629	gene	819				
Liflandii_03629	CDS	819				hypothetical protein
Liflandii_03630	gene	1071	tam_4			
Liflandii_03630	CDS	1071	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
Liflandii_03631	gene	1086				
Liflandii_03631	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
Liflandii_03632	gene	624	gloB_3			
Liflandii_03632	CDS	624	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
Liflandii_03633	gene	750				
Liflandii_03633	CDS	750				hypothetical protein
Liflandii_03634	gene	1503	lnt			
Liflandii_03634	CDS	1503	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
Liflandii_03635	gene	954				
Liflandii_03635	CDS	954				hypothetical protein
Liflandii_03636	gene	1107				
Liflandii_03636	CDS	1107				hypothetical protein
Liflandii_03637	gene	357				
Liflandii_03637	CDS	357				hypothetical protein
Liflandii_03638	gene	252				
Liflandii_03638	CDS	252				hypothetical protein
Liflandii_03639	gene	279				
Liflandii_03639	CDS	279				hypothetical protein
Liflandii_03640	gene	1029				
Liflandii_03640	CDS	1029				hypothetical protein
Liflandii_03641	gene	1086	ord_2			
Liflandii_03641	CDS	1086	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
Liflandii_03642	gene	399				
Liflandii_03642	CDS	399				hypothetical protein
Liflandii_03643	gene	1155				
Liflandii_03643	CDS	1155		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
Liflandii_03644	gene	360				
Liflandii_03644	CDS	360				hypothetical protein
Liflandii_03645	gene	855				
Liflandii_03645	CDS	855				hypothetical protein
Liflandii_03646	gene	1374				
Liflandii_03646	CDS	1374		1.4.5.-		L-amino acid dehydrogenase
Liflandii_03647	gene	627				
Liflandii_03647	CDS	627				hypothetical protein
Liflandii_03648	gene	513				
Liflandii_03648	CDS	513				hypothetical protein
Liflandii_03649	gene	558				
Liflandii_03649	CDS	558				hypothetical protein
Liflandii_03650	gene	648				
Liflandii_03650	CDS	648				hypothetical protein
Liflandii_03651	gene	534				
Liflandii_03651	CDS	534				hypothetical protein
Liflandii_03652	gene	399				
Liflandii_03652	CDS	399				hypothetical protein
Liflandii_03653	gene	378				
Liflandii_03653	CDS	378			COG2149	putative protein
Liflandii_03654	gene	336				
Liflandii_03654	CDS	336				hypothetical protein
Liflandii_03655	gene	276				
Liflandii_03655	CDS	276				hypothetical protein
Liflandii_03656	gene	1302				
Liflandii_03656	CDS	1302				hypothetical protein
Liflandii_03657	gene	825				
Liflandii_03657	CDS	825				hypothetical protein
Liflandii_03658	gene	471				
Liflandii_03658	CDS	471				hypothetical protein
Liflandii_03659	gene	711	dhlB			
Liflandii_03659	CDS	711	dhlB	3.8.1.2		(S)-2-haloacid dehalogenase
Liflandii_03660	gene	399				
Liflandii_03660	CDS	399				hypothetical protein
Liflandii_03661	gene	318				
Liflandii_03661	CDS	318				hypothetical protein
Liflandii_03662	gene	516				
Liflandii_03662	CDS	516				ISAs1 family transposase ISMul1
Liflandii_03663	gene	360				
Liflandii_03663	CDS	360				hypothetical protein
Liflandii_03664	gene	1269				
Liflandii_03664	CDS	1269				hypothetical protein
Liflandii_03665	gene	1197	nylB			
Liflandii_03665	CDS	1197	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
Liflandii_03666	gene	1575				
Liflandii_03666	CDS	1575				hypothetical protein
Liflandii_03667	gene	1500				
Liflandii_03667	CDS	1500		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Liflandii_03668	gene	366				
Liflandii_03668	CDS	366		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Liflandii_03669	gene	933				
Liflandii_03669	CDS	933				hypothetical protein
Liflandii_03670	gene	1293				
Liflandii_03670	CDS	1293				hypothetical protein
Liflandii_03671	gene	513				
Liflandii_03671	CDS	513				hypothetical protein
Liflandii_03672	gene	654	COQ5_5			
Liflandii_03672	CDS	654	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Liflandii_03673	gene	1236	oxyE_2			
Liflandii_03673	CDS	1236	oxyE_2	1.14.13.232		6-methylpretetramide 4-monooxygenase
Liflandii_03674	gene	660	COQ5_6			
Liflandii_03674	CDS	660	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Liflandii_03675	gene	402				
Liflandii_03675	CDS	402				hypothetical protein
Liflandii_03676	gene	273				
Liflandii_03676	CDS	273				hypothetical protein
Liflandii_03677	gene	300				
Liflandii_03677	CDS	300				hypothetical protein
Liflandii_03678	gene	327				
Liflandii_03678	CDS	327				hypothetical protein
Liflandii_03679	gene	672				
Liflandii_03679	CDS	672				hypothetical protein
Liflandii_03680	gene	390				
Liflandii_03680	CDS	390				hypothetical protein
Liflandii_03681	gene	1818				
Liflandii_03681	CDS	1818				hypothetical protein
Liflandii_03682	gene	756	maiA			
Liflandii_03682	CDS	756	maiA	5.2.1.1		Maleate isomerase
Liflandii_03683	gene	1449				
Liflandii_03683	CDS	1449				hypothetical protein
Liflandii_03684	gene	1401	tgs4_2			
Liflandii_03684	CDS	1401	tgs4_2	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
Liflandii_03685	gene	3789	pknD_6			
Liflandii_03685	CDS	3789	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
Liflandii_03686	gene	624				
Liflandii_03686	CDS	624				hypothetical protein
Liflandii_03687	gene	486	tgs1_2			
Liflandii_03687	CDS	486	tgs1_2	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
Liflandii_03688	gene	909	tgs1_3			
Liflandii_03688	CDS	909	tgs1_3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
Liflandii_03689	gene	1686	sfrB			
Liflandii_03689	CDS	1686	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
Liflandii_03690	gene	3582	nifJ			
Liflandii_03690	CDS	3582	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
Liflandii_03691	gene	987	pyrD_2			
Liflandii_03691	CDS	987	pyrD_2	1.3.-.-		Dihydroorotate dehydrogenase
Liflandii_03692	gene	2406	ppsA			
Liflandii_03692	CDS	2406	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
Liflandii_03693	gene	1134	pfkA2			
Liflandii_03693	CDS	1134	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
Liflandii_03694	gene	486				
Liflandii_03694	CDS	486				hypothetical protein
Liflandii_03695	gene	1386				
Liflandii_03695	CDS	1386		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Liflandii_03696	gene	510				
Liflandii_03696	CDS	510				hypothetical protein
Liflandii_03697	gene	309				
Liflandii_03697	CDS	309				hypothetical protein
Liflandii_03698	gene	1071				
Liflandii_03698	CDS	1071				hypothetical protein
Liflandii_03699	gene	549				
Liflandii_03699	CDS	549				hypothetical protein
Liflandii_03700	gene	1668	sir_3			
Liflandii_03700	CDS	1668	sir_3	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
Liflandii_03701	gene	735	cysH_1			
Liflandii_03701	CDS	735	cysH_1	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
Liflandii_03702	gene	720	cbiX			
Liflandii_03702	CDS	720	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
Liflandii_03703	gene	939				
Liflandii_03703	CDS	939				putative HTH-type transcriptional regulator
Liflandii_03704	gene	1374	fprA_2			
Liflandii_03704	CDS	1374	fprA_2	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
Liflandii_03705	gene	327	fdxA_3			
Liflandii_03705	CDS	327	fdxA_3		COG1146	Ferredoxin
Liflandii_03706	gene	594				
Liflandii_03706	CDS	594				hypothetical protein
Liflandii_03707	gene	1365				
Liflandii_03707	CDS	1365				hypothetical protein
Liflandii_03708	gene	1233				
Liflandii_03708	CDS	1233				putative protein
Liflandii_03709	gene	819				
Liflandii_03709	CDS	819			COG0204	putative protein
Liflandii_03710	gene	216				
Liflandii_03710	CDS	216				hypothetical protein
Liflandii_03711	gene	516				
Liflandii_03711	CDS	516				hypothetical protein
Liflandii_03712	gene	1302				
Liflandii_03712	CDS	1302				hypothetical protein
Liflandii_03713	gene	1113				
Liflandii_03713	CDS	1113				hypothetical protein
Liflandii_03714	gene	1128				
Liflandii_03714	CDS	1128				hypothetical protein
Liflandii_03715	gene	1002				
Liflandii_03715	CDS	1002				hypothetical protein
Liflandii_03716	gene	585				
Liflandii_03716	CDS	585		2.3.1.20		Putative diacyglycerol O-acyltransferase
Liflandii_03717	gene	816				
Liflandii_03717	CDS	816		2.3.1.20		Putative diacyglycerol O-acyltransferase
Liflandii_03718	gene	1149	hsaA_2			
Liflandii_03718	CDS	1149	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Liflandii_03719	gene	693				
Liflandii_03719	CDS	693				putative protein
Liflandii_03720	gene	441				
Liflandii_03720	CDS	441				hypothetical protein
Liflandii_03721	gene	1149				
Liflandii_03721	CDS	1149				hypothetical protein
Liflandii_03722	gene	1593				
Liflandii_03722	CDS	1593			COG0025	putative Na(+)/H(+) exchanger
Liflandii_03723	gene	717				
Liflandii_03723	CDS	717				hypothetical protein
Liflandii_03724	gene	1527	oxyS_1			
Liflandii_03724	CDS	1527	oxyS_1	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
Liflandii_03725	gene	867	fgd_6			
Liflandii_03725	CDS	867	fgd_6	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Liflandii_03726	gene	735				
Liflandii_03726	CDS	735				hypothetical protein
Liflandii_03727	gene	339				
Liflandii_03727	CDS	339				hypothetical protein
Liflandii_03728	gene	90				
Liflandii_03728	CDS	90				hypothetical protein
Liflandii_03729	gene	1167				
Liflandii_03729	CDS	1167				putative PPE family protein PPE51
Liflandii_03730	gene	891	cdh			
Liflandii_03730	CDS	891	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
Liflandii_03731	gene	600				
Liflandii_03731	CDS	600				hypothetical protein
Liflandii_03732	gene	501				
Liflandii_03732	CDS	501				hypothetical protein
Liflandii_03733	gene	1335				
Liflandii_03733	CDS	1335				hypothetical protein
Liflandii_03734	gene	996	dhmA_3			
Liflandii_03734	CDS	996	dhmA_3	3.8.1.5		Haloalkane dehalogenase
Liflandii_03735	gene	321				
Liflandii_03735	CDS	321				hypothetical protein
Liflandii_03736	gene	867				
Liflandii_03736	CDS	867				hypothetical protein
Liflandii_03737	gene	1080				
Liflandii_03737	CDS	1080				hypothetical protein
Liflandii_03738	gene	1200				
Liflandii_03738	CDS	1200		4.4.1.13	COG1168	Putative cystathionine beta-lyase
Liflandii_03739	gene	546				
Liflandii_03739	CDS	546				hypothetical protein
Liflandii_03740	gene	342	dhmA_4			
Liflandii_03740	CDS	342	dhmA_4	3.8.1.5		Haloalkane dehalogenase
Liflandii_03741	gene	894	fabH_2			
Liflandii_03741	CDS	894	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Liflandii_03742	gene	1101	fabH_3			
Liflandii_03742	CDS	1101	fabH_3	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Liflandii_03743	gene	990				
Liflandii_03743	CDS	990				putative protein
Liflandii_03744	gene	1449				
Liflandii_03744	CDS	1449			COG0645	putative protein
Liflandii_03745	gene	897				
Liflandii_03745	CDS	897			COG0589	Universal stress protein
Liflandii_03746	gene	816				
Liflandii_03746	CDS	816				Universal stress protein
Liflandii_03747	gene	1713	dosT			
Liflandii_03747	CDS	1713	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
Liflandii_03748	gene	690	devR_2			
Liflandii_03748	CDS	690	devR_2		COG2197	DNA-binding transcriptional activator DevR/DosR
Liflandii_03749	gene	765				
Liflandii_03749	CDS	765				Universal stress protein
Liflandii_03750	gene	948	pfkB			
Liflandii_03750	CDS	948	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
Liflandii_03751	gene	1971				
Liflandii_03751	CDS	1971			COG1926	putative protein
Liflandii_03752	gene	432	hspX			
Liflandii_03752	CDS	432	hspX		COG0071	Alpha-crystallin
Liflandii_03753	gene	327	mtp_1			
Liflandii_03753	CDS	327	mtp_1			Pilin
Liflandii_03754	gene	273				
Liflandii_03754	CDS	273				hypothetical protein
Liflandii_03755	gene	981	acg_2			
Liflandii_03755	CDS	981	acg_2	1.-.-.-		Putative NAD(P)H nitroreductase acg
Liflandii_03756	gene	1800	acsA_1			
Liflandii_03756	CDS	1800	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Liflandii_03757	gene	1005	acoA_1			
Liflandii_03757	CDS	1005	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
Liflandii_03758	gene	978	bfmBAB_2			
Liflandii_03758	CDS	978	bfmBAB_2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
Liflandii_03759	gene	1227	pdhC			
Liflandii_03759	CDS	1227	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Liflandii_03760	gene	258	acpP_2			
Liflandii_03760	CDS	258	acpP_2			Acyl carrier protein
Liflandii_03761	gene	420				
Liflandii_03761	CDS	420				hypothetical protein
Liflandii_03762	gene	1644				
Liflandii_03762	CDS	1644				hypothetical protein
Liflandii_03763	gene	126				
Liflandii_03763	CDS	126				hypothetical protein
Liflandii_03764	gene	276				
Liflandii_03764	CDS	276				hypothetical protein
Liflandii_03765	gene	474				
Liflandii_03765	CDS	474				hypothetical protein
Liflandii_03766	gene	753				
Liflandii_03766	CDS	753				hypothetical protein
Liflandii_03767	gene	525	hoxH			
Liflandii_03767	CDS	525	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
Liflandii_03768	gene	756				
Liflandii_03768	CDS	756				hypothetical protein
Liflandii_03769	gene	816	asrB			
Liflandii_03769	CDS	816	asrB		COG0543	Anaerobic sulfite reductase subunit B
Liflandii_03770	gene	1125				
Liflandii_03770	CDS	1125				hypothetical protein
Liflandii_03771	gene	423				
Liflandii_03771	CDS	423				hypothetical protein
Liflandii_03772	gene	1002				
