locus_tag	ftype	length_bp	gene	EC_number	COG	product
SGL03_02760	gene	255	whiB1			
SGL03_02760	CDS	255	whiB1			Transcriptional regulator WhiB1
SGL03_02761	gene	1500	pdtaS			
SGL03_02761	CDS	1500	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
SGL03_02762	gene	216				
SGL03_02762	CDS	216			COG0511	Biotinylated protein TB7.3
SGL03_02763	gene	306	rshA			
SGL03_02763	CDS	306	rshA			Anti-sigma factor RshA
SGL03_02764	gene	768	sigH			
SGL03_02764	CDS	768	sigH		COG1595	ECF RNA polymerase sigma factor SigH
SGL03_02765	gene	849				
SGL03_02765	CDS	849				hypothetical protein
SGL03_02766	gene	336	ybaK			
SGL03_02766	CDS	336	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
SGL03_02767	gene	2136				
SGL03_02767	CDS	2136				hypothetical protein
SGL03_02768	gene	348	espL_1			
SGL03_02768	CDS	348	espL_1			ESX-1 secretion-associated protein EspL
SGL03_02769	gene	1521	espB_1			
SGL03_02769	CDS	1521	espB_1			ESX-1 secretion-associated protein EspB
SGL03_02770	gene	597				
SGL03_02770	CDS	597				hypothetical protein
SGL03_02771	gene	240	espD			
SGL03_02771	CDS	240	espD			ESX-1 secretion-associated protein EspD
SGL03_02772	gene	384				
SGL03_02772	CDS	384				hypothetical protein
SGL03_02773	gene	315				
SGL03_02773	CDS	315				hypothetical protein
SGL03_02774	gene	1299				
SGL03_02774	CDS	1299				hypothetical protein
SGL03_02775	gene	1575				
SGL03_02775	CDS	1575				hypothetical protein
SGL03_02776	gene	177				
SGL03_02776	CDS	177				hypothetical protein
SGL03_02777	gene	1305				
SGL03_02777	CDS	1305				hypothetical protein
SGL03_02778	gene	837	hbd			
SGL03_02778	CDS	837	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
SGL03_02779	gene	783	yedK			
SGL03_02779	CDS	783	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
SGL03_02780	gene	1296	aroA			
SGL03_02780	CDS	1296	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
SGL03_02781	gene	993	rsgA			
SGL03_02781	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
SGL03_02782	gene	474				
SGL03_02782	CDS	474				hypothetical protein
SGL03_02783	gene	1182	fadA_5			
SGL03_02783	CDS	1182	fadA_5	2.3.1.-	COG0183	Putative acyltransferase
SGL03_02784	gene	1287	desA3_1			
SGL03_02784	CDS	1287	desA3_1	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
SGL03_02785	gene	1287	desA3_2			
SGL03_02785	CDS	1287	desA3_2	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
SGL03_02786	gene	1155				
SGL03_02786	CDS	1155		1.-.-.-	COG1018	NADPH oxidoreductase
SGL03_02787	gene	501				
SGL03_02787	CDS	501				hypothetical protein
SGL03_02788	gene	873	ppk2			
SGL03_02788	CDS	873	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
SGL03_02789	gene	684				
SGL03_02789	CDS	684		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_02790	gene	738	tgs3			
SGL03_02790	CDS	738	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
SGL03_02791	gene	690				
SGL03_02791	CDS	690				hypothetical protein
SGL03_02792	gene	1146	khtU			
SGL03_02792	CDS	1146	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
SGL03_02793	gene	468	amhM			
SGL03_02793	CDS	468	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
SGL03_02794	gene	747	mddA			
SGL03_02794	CDS	747	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
SGL03_02795	gene	336				
SGL03_02795	CDS	336				hypothetical protein
SGL03_02796	gene	2946	mdtD_3			
SGL03_02796	CDS	2946	mdtD_3			Putative multidrug resistance protein MdtD
SGL03_02797	gene	2853	secA1			
SGL03_02797	CDS	2853	secA1		COG0653	Protein translocase subunit SecA 1
SGL03_02798	gene	690	hpf_2			
SGL03_02798	CDS	690	hpf_2		COG1544	Ribosome hibernation promotion factor
SGL03_02799	gene	549	pyrE_2			
SGL03_02799	CDS	549	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
SGL03_02800	gene	831				
SGL03_02800	CDS	831				hypothetical protein
SGL03_02801	gene	1779	lpqB			
SGL03_02801	CDS	1779	lpqB			Lipoprotein LpqB
SGL03_02802	gene	1680	mtrB			
SGL03_02802	CDS	1680	mtrB	2.7.13.3		Sensor histidine kinase MtrB
SGL03_02803	gene	678	mtrA			
SGL03_02803	CDS	678	mtrA		COG0745	DNA-binding response regulator MtrA
SGL03_02804	gene	669	tmk			
SGL03_02804	CDS	669	tmk	2.7.4.9	COG0125	Thymidylate kinase
SGL03_02805	gene	819				
SGL03_02805	CDS	819				putative PPE family protein PPE40
SGL03_02806	gene	1302				
SGL03_02806	CDS	1302				hypothetical protein
SGL03_02807	gene	1080				
SGL03_02807	CDS	1080				PPE family protein PPE34
SGL03_02808	gene	1302				
SGL03_02808	CDS	1302				hypothetical protein
SGL03_02809	gene	873				
SGL03_02809	CDS	873				PE-PGRS family protein PE_PGRS16
SGL03_02810	gene	276				
SGL03_02810	CDS	276				PE-PGRS family protein PE_PGRS26
SGL03_02811	gene	228				
SGL03_02811	CDS	228				hypothetical protein
SGL03_02812	gene	1479	ahcY			
SGL03_02812	CDS	1479	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
SGL03_02813	gene	651				
SGL03_02813	CDS	651				hypothetical protein
SGL03_02814	gene	183	rubA_1			
SGL03_02814	CDS	183	rubA_1		COG1773	Rubredoxin
SGL03_02815	gene	171	alkF_1			
SGL03_02815	CDS	171	alkF_1			Rubredoxin-1
SGL03_02816	gene	198	alkB_1			
SGL03_02816	CDS	198	alkB_1	1.14.15.3		Alkane 1-monooxygenase
SGL03_02817	gene	975	alkB_2			
SGL03_02817	CDS	975	alkB_2	1.14.15.3		Alkane 1-monooxygenase
SGL03_02818	gene	1485	yhdG_2			
SGL03_02818	CDS	1485	yhdG_2		COG0531	putative amino acid permease YhdG
SGL03_02819	gene	1395				
SGL03_02819	CDS	1395				putative protein
SGL03_02820	gene	1419				
SGL03_02820	CDS	1419				putative protein
SGL03_02821	gene	1227	manA			
SGL03_02821	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
SGL03_02822	gene	1110				
SGL03_02822	CDS	1110				hypothetical protein
SGL03_02823	gene	1401	algC			
SGL03_02823	CDS	1401	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
SGL03_02824	gene	531				
SGL03_02824	CDS	531				hypothetical protein
SGL03_02825	gene	384	whiB_1			
SGL03_02825	CDS	384	whiB_1			Transcriptional regulator WhiB
SGL03_02826	gene	990	fbiA			
SGL03_02826	CDS	990	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
SGL03_02827	gene	1365	fbiB_2			
SGL03_02827	CDS	1365	fbiB_2		COG0778	Bifunctional F420 biosynthesis protein FbiB
SGL03_02828	gene	1587				
SGL03_02828	CDS	1587		2.1.1.72		Modification methylase Eco57IB
SGL03_02829	gene	549				
SGL03_02829	CDS	549				hypothetical protein
SGL03_02830	gene	1077	cugP			
SGL03_02830	CDS	1077	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
SGL03_02831	gene	885	wbbL			
SGL03_02831	CDS	885	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
SGL03_02832	gene	927	rmlD			
SGL03_02832	CDS	927	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
SGL03_02833	gene	1458	lcpA_2			
SGL03_02833	CDS	1458	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
SGL03_02834	gene	723				
SGL03_02834	CDS	723				hypothetical protein
SGL03_02835	gene	279				
SGL03_02835	CDS	279				putative protein
SGL03_02836	gene	2199	ctpC			
SGL03_02836	CDS	2199	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
SGL03_02837	gene	702				
SGL03_02837	CDS	702				hypothetical protein
SGL03_02838	gene	1182				
SGL03_02838	CDS	1182				hypothetical protein
SGL03_02839	gene	444				
SGL03_02839	CDS	444				hypothetical protein
SGL03_02840	gene	669				
SGL03_02840	CDS	669				hypothetical protein
SGL03_02841	gene	1188				
SGL03_02841	CDS	1188		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
SGL03_02842	gene	1086				
SGL03_02842	CDS	1086				hypothetical protein
SGL03_02843	gene	1200				
SGL03_02843	CDS	1200				hypothetical protein
SGL03_02844	gene	441	rcp1			
SGL03_02844	CDS	441	rcp1			Response regulator rcp1
SGL03_02845	gene	1623	sasA_3			
SGL03_02845	CDS	1623	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
SGL03_02846	gene	1239	cheB			
SGL03_02846	CDS	1239	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
SGL03_02847	gene	1170				
SGL03_02847	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
SGL03_02848	gene	516	purE			
SGL03_02848	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
SGL03_02849	gene	1176	purK			
SGL03_02849	CDS	1176	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
SGL03_02850	gene	684				
SGL03_02850	CDS	684				hypothetical protein
SGL03_02851	gene	519				
SGL03_02851	CDS	519				hypothetical protein
SGL03_02852	gene	831	birA			
SGL03_02852	CDS	831	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
SGL03_02853	gene	1641	accD5_1			
SGL03_02853	CDS	1641	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
SGL03_02854	gene	321				
SGL03_02854	CDS	321				hypothetical protein
SGL03_02855	gene	651				
SGL03_02855	CDS	651		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
SGL03_02856	gene	906	sseA			
SGL03_02856	CDS	906	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
SGL03_02857	gene	420				
SGL03_02857	CDS	420			COG2166	putative SufE-like protein
SGL03_02858	gene	1794	carB_2			
SGL03_02858	CDS	1794	carB_2			Carbamoyl-phosphate synthase large chain
SGL03_02859	gene	9435	lgrB_1			
SGL03_02859	CDS	9435	lgrB_1			Linear gramicidin synthase subunit B
SGL03_02860	gene	570				
SGL03_02860	CDS	570				hypothetical protein
SGL03_02861	gene	726	sigF			
SGL03_02861	CDS	726	sigF		COG1191	RNA polymerase sigma factor SigF
SGL03_02862	gene	438	rsbW			
SGL03_02862	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
SGL03_02863	gene	312				
SGL03_02863	CDS	312				hypothetical protein
SGL03_02864	gene	378				
SGL03_02864	CDS	378				hypothetical protein
SGL03_02865	gene	1350	lat			
SGL03_02865	CDS	1350	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
SGL03_02866	gene	453	lrp_2			
SGL03_02866	CDS	453	lrp_2		COG1522	Leucine-responsive regulatory protein
SGL03_02867	gene	1272				
SGL03_02867	CDS	1272			COG5383	putative protein
SGL03_02868	gene	1596	gabD			
SGL03_02868	CDS	1596	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
SGL03_02869	gene	693				
SGL03_02869	CDS	693				hypothetical protein
SGL03_02870	gene	3144	deaD_1			
SGL03_02870	CDS	3144	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
SGL03_02871	gene	1482				
SGL03_02871	CDS	1482				hypothetical protein
SGL03_02872	gene	765	nei			
SGL03_02872	CDS	765	nei	3.2.2.-	COG0266	Endonuclease 8
SGL03_02873	gene	918				
SGL03_02873	CDS	918				hypothetical protein
SGL03_02874	gene	387				
SGL03_02874	CDS	387				hypothetical protein
SGL03_02875	gene	318				
SGL03_02875	CDS	318				hypothetical protein
SGL03_02876	gene	960				
SGL03_02876	CDS	960				hypothetical protein
SGL03_02877	gene	795				
SGL03_02877	CDS	795				hypothetical protein
SGL03_02878	gene	1113	pstS3_2			
SGL03_02878	CDS	1113	pstS3_2		COG0226	Phosphate-binding protein PstS 3
SGL03_02879	gene	321				
SGL03_02879	CDS	321				hypothetical protein
SGL03_02880	gene	2892				
SGL03_02880	CDS	2892				hypothetical protein
SGL03_02881	gene	867				
SGL03_02881	CDS	867				hypothetical protein
SGL03_02882	gene	729				
SGL03_02882	CDS	729				hypothetical protein
SGL03_02883	gene	261				
SGL03_02883	CDS	261				hypothetical protein
SGL03_02884	gene	666	phoU1			
SGL03_02884	CDS	666	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
SGL03_02885	gene	4110	ctpI_1			
SGL03_02885	CDS	4110	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
SGL03_02886	gene	381				
SGL03_02886	CDS	381				hypothetical protein
SGL03_02887	gene	255				
SGL03_02887	CDS	255				hypothetical protein
SGL03_02888	gene	345				
SGL03_02888	CDS	345				hypothetical protein
SGL03_02889	gene	1545				
SGL03_02889	CDS	1545				hypothetical protein
SGL03_02890	gene	1758	glpD2			
SGL03_02890	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
SGL03_02891	gene	1413	lpdA			
SGL03_02891	CDS	1413	lpdA	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
SGL03_02892	gene	450				
SGL03_02892	CDS	450				hypothetical protein
SGL03_02893	gene	888				
SGL03_02893	CDS	888				hypothetical protein
SGL03_02894	gene	1170	scmP			
SGL03_02894	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
SGL03_02895	gene	1182				
SGL03_02895	CDS	1182		3.5.1.47		N-acetyldiaminopimelate deacetylase
SGL03_02896	gene	822	punA			
SGL03_02896	CDS	822	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
SGL03_02897	gene	1581				
SGL03_02897	CDS	1581		5.4.2.8	COG1109	putative phosphomannomutase
SGL03_02898	gene	570	upp			
SGL03_02898	CDS	570	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
SGL03_02899	gene	843	sapM			
SGL03_02899	CDS	843	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
SGL03_02900	gene	1326				
SGL03_02900	CDS	1326				hypothetical protein
SGL03_02901	gene	897				
SGL03_02901	CDS	897				hypothetical protein
SGL03_02902	gene	1506				
SGL03_02902	CDS	1506				hypothetical protein
SGL03_02903	gene	1428	pucI			
SGL03_02903	CDS	1428	pucI		COG1953	putative allantoin permease
SGL03_02904	gene	126				
SGL03_02904	CDS	126				hypothetical protein
SGL03_02905	gene	912				
SGL03_02905	CDS	912				hypothetical protein
SGL03_02906	gene	960	alc			
SGL03_02906	CDS	960	alc	3.5.3.4		allantoicase
SGL03_02907	gene	1284				
SGL03_02907	CDS	1284				hypothetical protein
SGL03_02908	gene	147				
SGL03_02908	CDS	147				hypothetical protein
SGL03_02909	gene	1179				
SGL03_02909	CDS	1179				hypothetical protein
SGL03_02910	gene	1302				
SGL03_02910	CDS	1302				hypothetical protein
SGL03_02911	gene	648				
SGL03_02911	CDS	648				putative PPE family protein PPE47/PPE48
SGL03_02912	gene	411				
SGL03_02912	CDS	411				hypothetical protein
SGL03_02913	gene	960				
SGL03_02913	CDS	960				hypothetical protein
SGL03_02914	gene	318				
SGL03_02914	CDS	318				hypothetical protein
SGL03_02915	gene	567				
SGL03_02915	CDS	567				putative PPE family protein PPE47/PPE48
SGL03_02916	gene	330				
SGL03_02916	CDS	330				hypothetical protein
SGL03_02917	gene	1302				
SGL03_02917	CDS	1302				hypothetical protein
SGL03_02918	gene	1620				
SGL03_02918	CDS	1620				hypothetical protein
SGL03_02919	gene	1407	sir_1			
SGL03_02919	CDS	1407	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
SGL03_02920	gene	735	cysH_1			
SGL03_02920	CDS	735	cysH_1	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
SGL03_02921	gene	720	cbiX_1			
SGL03_02921	CDS	720	cbiX_1	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
SGL03_02922	gene	939				
SGL03_02922	CDS	939				putative HTH-type transcriptional regulator
SGL03_02923	gene	1272	fprA_2			
SGL03_02923	CDS	1272	fprA_2	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
SGL03_02924	gene	327	fdxA_2			
SGL03_02924	CDS	327	fdxA_2		COG1146	Ferredoxin
SGL03_02925	gene	594				
SGL03_02925	CDS	594				hypothetical protein
SGL03_02926	gene	660				
SGL03_02926	CDS	660				hypothetical protein
SGL03_02927	gene	375				
SGL03_02927	CDS	375				hypothetical protein
SGL03_02928	gene	1263				
SGL03_02928	CDS	1263				hypothetical protein
SGL03_02929	gene	1002				
SGL03_02929	CDS	1002				hypothetical protein
SGL03_02930	gene	1341				
SGL03_02930	CDS	1341		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_02931	gene	1149	hsaA_1			
SGL03_02931	CDS	1149	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
SGL03_02932	gene	693				
SGL03_02932	CDS	693				putative protein
SGL03_02933	gene	441				
SGL03_02933	CDS	441				hypothetical protein
SGL03_02934	gene	318				
SGL03_02934	CDS	318				hypothetical protein
SGL03_02935	gene	684				
SGL03_02935	CDS	684				hypothetical protein
SGL03_02936	gene	507				
SGL03_02936	CDS	507			COG0025	putative Na(+)/H(+) exchanger
SGL03_02937	gene	1302				
SGL03_02937	CDS	1302				hypothetical protein
SGL03_02938	gene	1056				
SGL03_02938	CDS	1056			COG0025	putative Na(+)/H(+) exchanger
SGL03_02939	gene	717				
SGL03_02939	CDS	717				hypothetical protein
SGL03_02940	gene	129				
SGL03_02940	CDS	129				hypothetical protein
SGL03_02941	gene	630	mhpA_2			
SGL03_02941	CDS	630	mhpA_2	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
SGL03_02942	gene	792	oxyS_2			
SGL03_02942	CDS	792	oxyS_2	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
SGL03_02943	gene	867	fgd_3			
SGL03_02943	CDS	867	fgd_3	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
SGL03_02944	gene	735				
SGL03_02944	CDS	735				hypothetical protein
SGL03_02945	gene	243				
SGL03_02945	CDS	243				hypothetical protein
SGL03_02946	gene	1035				
SGL03_02946	CDS	1035				putative PPE family protein PPE51
SGL03_02947	gene	915	cdh			
SGL03_02947	CDS	915	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
SGL03_02948	gene	600				
SGL03_02948	CDS	600				hypothetical protein
SGL03_02949	gene	474				
SGL03_02949	CDS	474				hypothetical protein
SGL03_02950	gene	1248				
SGL03_02950	CDS	1248				hypothetical protein
SGL03_02951	gene	996	dhmA_1			
SGL03_02951	CDS	996	dhmA_1	3.8.1.5		Haloalkane dehalogenase
SGL03_02952	gene	321				
SGL03_02952	CDS	321				hypothetical protein
SGL03_02953	gene	867				
SGL03_02953	CDS	867				hypothetical protein
SGL03_02954	gene	1080				
SGL03_02954	CDS	1080				hypothetical protein
SGL03_02955	gene	1200				
SGL03_02955	CDS	1200		4.4.1.13	COG1168	Putative cystathionine beta-lyase
SGL03_02956	gene	546				
SGL03_02956	CDS	546				hypothetical protein
SGL03_02957	gene	192				
SGL03_02957	CDS	192				hypothetical protein
SGL03_02958	gene	732				
SGL03_02958	CDS	732				hypothetical protein
SGL03_02959	gene	729	cysQ_2			
SGL03_02959	CDS	729	cysQ_2	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
SGL03_02960	gene	666	hsaA_2			
SGL03_02960	CDS	666	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
SGL03_02961	gene	213				
SGL03_02961	CDS	213				hypothetical protein
SGL03_02962	gene	222				
SGL03_02962	CDS	222				hypothetical protein
SGL03_02963	gene	456				
SGL03_02963	CDS	456			COG2826	IS30 family transposase ISMsm8
SGL03_02964	gene	156				
SGL03_02964	CDS	156				hypothetical protein
SGL03_02965	gene	795				
SGL03_02965	CDS	795				hypothetical protein
SGL03_02966	gene	1302				
SGL03_02966	CDS	1302				hypothetical protein
SGL03_02967	gene	465				
SGL03_02967	CDS	465		1.5.3.6		6-hydroxy-D-nicotine oxidase
SGL03_02968	gene	1335				
SGL03_02968	CDS	1335				IS256 family transposase IS2606
SGL03_02969	gene	1302				
SGL03_02969	CDS	1302				hypothetical protein
SGL03_02970	gene	150				
SGL03_02970	CDS	150				hypothetical protein
SGL03_02971	gene	1146				
SGL03_02971	CDS	1146				putative PPE family protein PPE51
SGL03_02972	gene	1029				
SGL03_02972	CDS	1029				hypothetical protein
SGL03_02973	gene	750	ind7			
SGL03_02973	CDS	750	ind7	2.1.1.328		N-demethylindolmycin N-methyltransferase
SGL03_02974	gene	684				
SGL03_02974	CDS	684				hypothetical protein
SGL03_02975	gene	519	bcr			
SGL03_02975	CDS	519	bcr			Bicyclomycin resistance protein
SGL03_02976	gene	783				
SGL03_02976	CDS	783		3.-.-.-		putative metallo-hydrolase
SGL03_02977	gene	2634				
SGL03_02977	CDS	2634				hypothetical protein
SGL03_02978	gene	1947	htpG			
SGL03_02978	CDS	1947	htpG		COG0326	Chaperone protein HtpG
SGL03_02979	gene	972				
SGL03_02979	CDS	972		1.-.-.-	COG0667	putative oxidoreductase
SGL03_02980	gene	639				
SGL03_02980	CDS	639				hypothetical protein
SGL03_02981	gene	186	rubA_2			
SGL03_02981	CDS	186	rubA_2		COG1773	Rubredoxin
SGL03_02982	gene	168	alkF_2			
SGL03_02982	CDS	168	alkF_2			Rubredoxin-1
SGL03_02983	gene	1221	alkB_3			
SGL03_02983	CDS	1221	alkB_3	1.14.15.3		Alkane 1-monooxygenase
SGL03_02984	gene	1926	glgX_2			
SGL03_02984	CDS	1926	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
SGL03_02985	gene	1335				
SGL03_02985	CDS	1335				IS256 family transposase IS2606
SGL03_02986	gene	222				
SGL03_02986	CDS	222				hypothetical protein
SGL03_02987	gene	717				
SGL03_02987	CDS	717				hypothetical protein
SGL03_02988	gene	621				
SGL03_02988	CDS	621				hypothetical protein
SGL03_02989	gene	1029				
SGL03_02989	CDS	1029				hypothetical protein
SGL03_02990	gene	1179				
SGL03_02990	CDS	1179		1.3.99.-		Acyl-CoA dehydrogenase FadE34
SGL03_02991	gene	990	menB_2			
SGL03_02991	CDS	990	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
SGL03_02992	gene	651				
SGL03_02992	CDS	651		1.1.1.201	COG0300	7-beta-hydroxysteroid dehydrogenase (NADP(+))
SGL03_02993	gene	507				
SGL03_02993	CDS	507				hypothetical protein
SGL03_02994	gene	972				
SGL03_02994	CDS	972				hypothetical protein
SGL03_02995	gene	429				
SGL03_02995	CDS	429				hypothetical protein
SGL03_02996	gene	864	atzF			
SGL03_02996	CDS	864	atzF	3.5.1.54		Allophanate hydrolase
SGL03_02997	gene	636	menG_2			
SGL03_02997	CDS	636	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
SGL03_02998	gene	933				
SGL03_02998	CDS	933		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
SGL03_02999	gene	417				
SGL03_02999	CDS	417				hypothetical protein
SGL03_03000	gene	843	phzF			
SGL03_03000	CDS	843	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
SGL03_03001	gene	1332				
SGL03_03001	CDS	1332				hypothetical protein
SGL03_03002	gene	1287				
SGL03_03002	CDS	1287				hypothetical protein
SGL03_03003	gene	912				
SGL03_03003	CDS	912				hypothetical protein
SGL03_03004	gene	783				
SGL03_03004	CDS	783				hypothetical protein
SGL03_03005	gene	237				
SGL03_03005	CDS	237				hypothetical protein
SGL03_03006	gene	861				
SGL03_03006	CDS	861				hypothetical protein
SGL03_03007	gene	2952				
SGL03_03007	CDS	2952				hypothetical protein
SGL03_03008	gene	660				
SGL03_03008	CDS	660				hypothetical protein
SGL03_03009	gene	219				
SGL03_03009	CDS	219				hypothetical protein
SGL03_03010	gene	921	embR_2			
SGL03_03010	CDS	921	embR_2		COG1716	Transcriptional regulatory protein EmbR
SGL03_03011	gene	669				
SGL03_03011	CDS	669				putative PPE family protein PPE40
SGL03_03012	gene	1302				
SGL03_03012	CDS	1302				hypothetical protein
SGL03_03013	gene	261				
SGL03_03013	CDS	261				hypothetical protein
SGL03_03014	gene	795				
SGL03_03014	CDS	795				hypothetical protein
SGL03_03015	gene	2178	glnA_1			
SGL03_03015	CDS	2178	glnA_1	6.3.1.2		Glutamine synthetase
SGL03_03016	gene	1281				
SGL03_03016	CDS	1281				hypothetical protein
SGL03_03017	gene	432				
SGL03_03017	CDS	432				hypothetical protein
SGL03_03018	gene	759				
SGL03_03018	CDS	759				hypothetical protein
SGL03_03019	gene	1719				
SGL03_03019	CDS	1719				hypothetical protein
SGL03_03020	gene	1218				
SGL03_03020	CDS	1218		1.5.1.43		Carboxynorspermidine synthase
SGL03_03021	gene	1557	prr_1			
SGL03_03021	CDS	1557	prr_1	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
SGL03_03022	gene	516				
SGL03_03022	CDS	516				hypothetical protein
SGL03_03023	gene	1356				
SGL03_03023	CDS	1356		2.6.1.-	COG0161	putative aminotransferase
SGL03_03024	gene	981	ssuD_3			
SGL03_03024	CDS	981	ssuD_3	1.14.14.5		Alkanesulfonate monooxygenase
SGL03_03025	gene	567				
SGL03_03025	CDS	567			COG1309	putative HTH-type transcriptional regulator
SGL03_03026	gene	846				
SGL03_03026	CDS	846				hypothetical protein
SGL03_03027	gene	429				
SGL03_03027	CDS	429				hypothetical protein
SGL03_03028	gene	429				
SGL03_03028	CDS	429				hypothetical protein
SGL03_03029	gene	1116				
SGL03_03029	CDS	1116				hypothetical protein
SGL03_03030	gene	1437	nylA			
SGL03_03030	CDS	1437	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
SGL03_03031	gene	1566	plcB_2			
SGL03_03031	CDS	1566	plcB_2	3.1.4.3	COG3511	Phospholipase C 2
SGL03_03032	gene	579				
SGL03_03032	CDS	579				hypothetical protein
SGL03_03033	gene	393				
SGL03_03033	CDS	393				hypothetical protein
SGL03_03034	gene	132				
SGL03_03034	CDS	132				hypothetical protein
SGL03_03035	gene	669				
SGL03_03035	CDS	669				hypothetical protein
SGL03_03036	gene	777	thiG			
SGL03_03036	CDS	777	thiG	2.8.1.10	COG2022	Thiazole synthase
SGL03_03037	gene	198				
SGL03_03037	CDS	198				hypothetical protein
SGL03_03038	gene	1020	thiO			
SGL03_03038	CDS	1020	thiO	1.4.3.19	COG0665	Glycine oxidase
SGL03_03039	gene	663	thiE			
SGL03_03039	CDS	663	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
SGL03_03040	gene	624	mutT3			
SGL03_03040	CDS	624	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
SGL03_03041	gene	1320				
SGL03_03041	CDS	1320				hypothetical protein
SGL03_03042	gene	987				
SGL03_03042	CDS	987				hypothetical protein
SGL03_03043	gene	2304	pknG			
