locus_tag	ftype	length_bp	gene	EC_number	COG	product
Agy99_02799	gene	1155				
Agy99_02799	CDS	1155		1.-.-.-	COG1018	NADPH oxidoreductase
Agy99_02800	gene	501				
Agy99_02800	CDS	501				hypothetical protein
Agy99_02801	gene	873	ppk2			
Agy99_02801	CDS	873	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
Agy99_02802	gene	684				
Agy99_02802	CDS	684		2.3.1.20		Putative diacyglycerol O-acyltransferase
Agy99_02803	gene	738	tgs3			
Agy99_02803	CDS	738	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
Agy99_02804	gene	690				
Agy99_02804	CDS	690				hypothetical protein
Agy99_02805	gene	1146	khtU			
Agy99_02805	CDS	1146	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
Agy99_02806	gene	468	amhM			
Agy99_02806	CDS	468	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
Agy99_02807	gene	747	mddA			
Agy99_02807	CDS	747	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
Agy99_02808	gene	336				
Agy99_02808	CDS	336				hypothetical protein
Agy99_02809	gene	2946	mdtD_3			
Agy99_02809	CDS	2946	mdtD_3			Putative multidrug resistance protein MdtD
Agy99_02810	gene	2853	secA1			
Agy99_02810	CDS	2853	secA1		COG0653	Protein translocase subunit SecA 1
Agy99_02811	gene	690	hpf_2			
Agy99_02811	CDS	690	hpf_2		COG1544	Ribosome hibernation promotion factor
Agy99_02812	gene	549	pyrE_2			
Agy99_02812	CDS	549	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
Agy99_02813	gene	831				
Agy99_02813	CDS	831				hypothetical protein
Agy99_02814	gene	1779	lpqB			
Agy99_02814	CDS	1779	lpqB			Lipoprotein LpqB
Agy99_02815	gene	1680	mtrB			
Agy99_02815	CDS	1680	mtrB	2.7.13.3		Sensor histidine kinase MtrB
Agy99_02816	gene	678	mtrA			
Agy99_02816	CDS	678	mtrA		COG0745	DNA-binding response regulator MtrA
Agy99_02817	gene	669	tmk			
Agy99_02817	CDS	669	tmk	2.7.4.9	COG0125	Thymidylate kinase
Agy99_02818	gene	819				
Agy99_02818	CDS	819				putative PPE family protein PPE40
Agy99_02819	gene	1302				
Agy99_02819	CDS	1302				hypothetical protein
Agy99_02820	gene	1080				
Agy99_02820	CDS	1080				PPE family protein PPE34
Agy99_02821	gene	1302				
Agy99_02821	CDS	1302				hypothetical protein
Agy99_02822	gene	873				
Agy99_02822	CDS	873				PE-PGRS family protein PE_PGRS16
Agy99_02823	gene	276				
Agy99_02823	CDS	276				PE-PGRS family protein PE_PGRS26
Agy99_02824	gene	228				
Agy99_02824	CDS	228				hypothetical protein
Agy99_02825	gene	1479	ahcY			
Agy99_02825	CDS	1479	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
Agy99_02826	gene	651				
Agy99_02826	CDS	651				hypothetical protein
Agy99_02827	gene	183	rubA_1			
Agy99_02827	CDS	183	rubA_1		COG1773	Rubredoxin
Agy99_02828	gene	171	alkF_1			
Agy99_02828	CDS	171	alkF_1			Rubredoxin-1
Agy99_02829	gene	198	alkB_1			
Agy99_02829	CDS	198	alkB_1	1.14.15.3		Alkane 1-monooxygenase
Agy99_02830	gene	975	alkB_2			
Agy99_02830	CDS	975	alkB_2	1.14.15.3		Alkane 1-monooxygenase
Agy99_02831	gene	1485	yhdG_2			
Agy99_02831	CDS	1485	yhdG_2		COG0531	putative amino acid permease YhdG
Agy99_02832	gene	1395				
Agy99_02832	CDS	1395				putative protein
Agy99_02833	gene	1419				
Agy99_02833	CDS	1419				putative protein
Agy99_02834	gene	1227	manA			
Agy99_02834	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
Agy99_02835	gene	1110				
Agy99_02835	CDS	1110				hypothetical protein
Agy99_02836	gene	1401	algC			
Agy99_02836	CDS	1401	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
Agy99_02837	gene	531				
Agy99_02837	CDS	531				hypothetical protein
Agy99_02838	gene	384	whiB_1			
Agy99_02838	CDS	384	whiB_1			Transcriptional regulator WhiB
Agy99_02839	gene	990	fbiA			
Agy99_02839	CDS	990	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
Agy99_02840	gene	1365	fbiB_2			
Agy99_02840	CDS	1365	fbiB_2		COG0778	Bifunctional F420 biosynthesis protein FbiB
Agy99_02841	gene	1587				
Agy99_02841	CDS	1587		2.1.1.72		Modification methylase Eco57IB
Agy99_02842	gene	549				
Agy99_02842	CDS	549				hypothetical protein
Agy99_02843	gene	1077	cugP			
Agy99_02843	CDS	1077	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
Agy99_02844	gene	885	wbbL			
Agy99_02844	CDS	885	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
Agy99_02845	gene	927	rmlD			
Agy99_02845	CDS	927	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
Agy99_02846	gene	1458	lcpA_2			
Agy99_02846	CDS	1458	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
Agy99_02847	gene	723				
Agy99_02847	CDS	723				hypothetical protein
Agy99_02848	gene	279				
Agy99_02848	CDS	279				putative protein
Agy99_02849	gene	2199	ctpC			
Agy99_02849	CDS	2199	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
Agy99_02850	gene	702				
Agy99_02850	CDS	702				hypothetical protein
Agy99_02851	gene	1182				
Agy99_02851	CDS	1182				hypothetical protein
Agy99_02852	gene	444				
Agy99_02852	CDS	444				hypothetical protein
Agy99_02853	gene	747				
Agy99_02853	CDS	747				hypothetical protein
Agy99_02854	gene	1188				
Agy99_02854	CDS	1188		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
Agy99_02855	gene	1086				
Agy99_02855	CDS	1086				hypothetical protein
Agy99_02856	gene	1200				
Agy99_02856	CDS	1200				hypothetical protein
Agy99_02857	gene	441	rcp1			
Agy99_02857	CDS	441	rcp1			Response regulator rcp1
Agy99_02858	gene	1623	sasA_3			
Agy99_02858	CDS	1623	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
Agy99_02859	gene	1239	cheB			
Agy99_02859	CDS	1239	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
Agy99_02860	gene	1170				
Agy99_02860	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
Agy99_02861	gene	516	purE			
Agy99_02861	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Agy99_02862	gene	1176	purK			
Agy99_02862	CDS	1176	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
Agy99_02863	gene	684				
Agy99_02863	CDS	684				hypothetical protein
Agy99_02864	gene	519				
Agy99_02864	CDS	519				hypothetical protein
Agy99_02865	gene	831	birA			
Agy99_02865	CDS	831	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
Agy99_02866	gene	1641	accD5_1			
Agy99_02866	CDS	1641	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
Agy99_02867	gene	321				
Agy99_02867	CDS	321				hypothetical protein
Agy99_02868	gene	651				
Agy99_02868	CDS	651		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
Agy99_02869	gene	906	sseA			
Agy99_02869	CDS	906	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
Agy99_02870	gene	420				
Agy99_02870	CDS	420			COG2166	putative SufE-like protein
Agy99_02871	gene	1794	carB_2			
Agy99_02871	CDS	1794	carB_2			Carbamoyl-phosphate synthase large chain
Agy99_02872	gene	9435	lgrB_1			
Agy99_02872	CDS	9435	lgrB_1			Linear gramicidin synthase subunit B
Agy99_02873	gene	570				
Agy99_02873	CDS	570				hypothetical protein
Agy99_02874	gene	726	sigF			
Agy99_02874	CDS	726	sigF		COG1191	RNA polymerase sigma factor SigF
Agy99_02875	gene	438	rsbW			
Agy99_02875	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
Agy99_02876	gene	312				
Agy99_02876	CDS	312				hypothetical protein
Agy99_02877	gene	378				
Agy99_02877	CDS	378				hypothetical protein
Agy99_02878	gene	1350	lat			
Agy99_02878	CDS	1350	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
Agy99_02879	gene	453	lrp_2			
Agy99_02879	CDS	453	lrp_2		COG1522	Leucine-responsive regulatory protein
Agy99_02880	gene	1272				
Agy99_02880	CDS	1272			COG5383	putative protein
Agy99_02881	gene	1596	gabD			
Agy99_02881	CDS	1596	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
Agy99_02882	gene	693				
Agy99_02882	CDS	693				hypothetical protein
Agy99_02883	gene	3144	deaD_1			
Agy99_02883	CDS	3144	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
Agy99_02884	gene	1482				
Agy99_02884	CDS	1482				hypothetical protein
Agy99_02885	gene	765	nei			
Agy99_02885	CDS	765	nei	3.2.2.-	COG0266	Endonuclease 8
Agy99_02886	gene	918				
Agy99_02886	CDS	918				hypothetical protein
Agy99_02887	gene	387				
Agy99_02887	CDS	387				hypothetical protein
Agy99_02888	gene	318				
Agy99_02888	CDS	318				hypothetical protein
Agy99_02889	gene	960				
Agy99_02889	CDS	960				hypothetical protein
Agy99_02890	gene	795				
Agy99_02890	CDS	795				hypothetical protein
Agy99_02891	gene	1113	pstS3_2			
Agy99_02891	CDS	1113	pstS3_2		COG0226	Phosphate-binding protein PstS 3
Agy99_02892	gene	321				
Agy99_02892	CDS	321				hypothetical protein
Agy99_02893	gene	2892				
Agy99_02893	CDS	2892				hypothetical protein
Agy99_02894	gene	867				
Agy99_02894	CDS	867				hypothetical protein
Agy99_02895	gene	729				
Agy99_02895	CDS	729				hypothetical protein
Agy99_02896	gene	261				
Agy99_02896	CDS	261				hypothetical protein
Agy99_02897	gene	666	phoU1			
Agy99_02897	CDS	666	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
Agy99_02898	gene	4110	ctpI_1			
Agy99_02898	CDS	4110	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
Agy99_02899	gene	381				
Agy99_02899	CDS	381				hypothetical protein
Agy99_02900	gene	255				
Agy99_02900	CDS	255				hypothetical protein
Agy99_02901	gene	345				
Agy99_02901	CDS	345				hypothetical protein
Agy99_02902	gene	1545				
Agy99_02902	CDS	1545				hypothetical protein
Agy99_02903	gene	1758	glpD2			
Agy99_02903	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
Agy99_02904	gene	1413	lpdA			
Agy99_02904	CDS	1413	lpdA	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
Agy99_02905	gene	450				
Agy99_02905	CDS	450				hypothetical protein
Agy99_02906	gene	888				
Agy99_02906	CDS	888				hypothetical protein
Agy99_02907	gene	1170	scmP			
Agy99_02907	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Agy99_02908	gene	1182				
Agy99_02908	CDS	1182		3.5.1.47		N-acetyldiaminopimelate deacetylase
Agy99_02909	gene	822	punA			
Agy99_02909	CDS	822	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
Agy99_02910	gene	1581				
Agy99_02910	CDS	1581		5.4.2.8	COG1109	putative phosphomannomutase
Agy99_02911	gene	570	upp			
Agy99_02911	CDS	570	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
Agy99_02912	gene	843	sapM			
Agy99_02912	CDS	843	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
Agy99_02913	gene	1326				
Agy99_02913	CDS	1326				hypothetical protein
Agy99_02914	gene	897				
Agy99_02914	CDS	897				hypothetical protein
Agy99_02915	gene	1413				
Agy99_02915	CDS	1413				hypothetical protein
Agy99_02916	gene	1428	pucI			
Agy99_02916	CDS	1428	pucI		COG1953	putative allantoin permease
Agy99_02917	gene	126				
Agy99_02917	CDS	126				hypothetical protein
Agy99_02918	gene	912				
Agy99_02918	CDS	912				hypothetical protein
Agy99_02919	gene	960	alc			
Agy99_02919	CDS	960	alc	3.5.3.4		allantoicase
Agy99_02920	gene	1284				
Agy99_02920	CDS	1284				hypothetical protein
Agy99_02921	gene	147				
Agy99_02921	CDS	147				hypothetical protein
Agy99_02922	gene	1179				
Agy99_02922	CDS	1179				hypothetical protein
Agy99_02923	gene	1302				
Agy99_02923	CDS	1302				hypothetical protein
Agy99_02924	gene	648				
Agy99_02924	CDS	648				putative PPE family protein PPE47/PPE48
Agy99_02925	gene	411				
Agy99_02925	CDS	411				hypothetical protein
Agy99_02926	gene	960				
Agy99_02926	CDS	960				hypothetical protein
Agy99_02927	gene	318				
Agy99_02927	CDS	318				hypothetical protein
Agy99_02928	gene	567				
Agy99_02928	CDS	567				putative PPE family protein PPE47/PPE48
Agy99_02929	gene	330				
Agy99_02929	CDS	330				hypothetical protein
Agy99_02930	gene	1302				
Agy99_02930	CDS	1302				hypothetical protein
Agy99_02931	gene	1620				
Agy99_02931	CDS	1620				hypothetical protein
Agy99_02932	gene	1407	sir_1			
Agy99_02932	CDS	1407	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
Agy99_02933	gene	735	cysH_1			
Agy99_02933	CDS	735	cysH_1	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
Agy99_02934	gene	720	cbiX_1			
Agy99_02934	CDS	720	cbiX_1	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
Agy99_02935	gene	939				
Agy99_02935	CDS	939				putative HTH-type transcriptional regulator
Agy99_02936	gene	1272	fprA_2			
Agy99_02936	CDS	1272	fprA_2	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
Agy99_02937	gene	327	fdxA_2			
Agy99_02937	CDS	327	fdxA_2		COG1146	Ferredoxin
Agy99_02938	gene	594				
Agy99_02938	CDS	594				hypothetical protein
Agy99_02939	gene	660				
Agy99_02939	CDS	660				hypothetical protein
Agy99_02940	gene	375				
Agy99_02940	CDS	375				hypothetical protein
Agy99_02941	gene	1263				
Agy99_02941	CDS	1263				hypothetical protein
Agy99_02942	gene	1002				
Agy99_02942	CDS	1002				hypothetical protein
Agy99_02943	gene	1341				
Agy99_02943	CDS	1341		2.3.1.20		Putative diacyglycerol O-acyltransferase
Agy99_02944	gene	1149	hsaA_1			
Agy99_02944	CDS	1149	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Agy99_02945	gene	693				
Agy99_02945	CDS	693				putative protein
Agy99_02946	gene	441				
Agy99_02946	CDS	441				hypothetical protein
Agy99_02947	gene	318				
Agy99_02947	CDS	318				hypothetical protein
Agy99_02948	gene	684				
Agy99_02948	CDS	684				hypothetical protein
Agy99_02949	gene	495				
Agy99_02949	CDS	495			COG0025	putative Na(+)/H(+) exchanger
Agy99_02950	gene	1302				
Agy99_02950	CDS	1302				hypothetical protein
Agy99_02951	gene	1056				
Agy99_02951	CDS	1056			COG0025	putative Na(+)/H(+) exchanger
Agy99_02952	gene	717				
Agy99_02952	CDS	717				hypothetical protein
Agy99_02953	gene	129				
Agy99_02953	CDS	129				hypothetical protein
Agy99_02954	gene	630	mhpA_2			
Agy99_02954	CDS	630	mhpA_2	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
Agy99_02955	gene	792	oxyS_2			
Agy99_02955	CDS	792	oxyS_2	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
Agy99_02956	gene	867	fgd_2			
Agy99_02956	CDS	867	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Agy99_02957	gene	735				
Agy99_02957	CDS	735				hypothetical protein
Agy99_02958	gene	243				
Agy99_02958	CDS	243				hypothetical protein
Agy99_02959	gene	1035				
Agy99_02959	CDS	1035				putative PPE family protein PPE51
Agy99_02960	gene	915	cdh			
Agy99_02960	CDS	915	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
Agy99_02961	gene	600				
Agy99_02961	CDS	600				hypothetical protein
Agy99_02962	gene	474				
Agy99_02962	CDS	474				hypothetical protein
Agy99_02963	gene	1248				
Agy99_02963	CDS	1248				hypothetical protein
Agy99_02964	gene	996	dhmA_1			
Agy99_02964	CDS	996	dhmA_1	3.8.1.5		Haloalkane dehalogenase
Agy99_02965	gene	321				
Agy99_02965	CDS	321				hypothetical protein
Agy99_02966	gene	867				
Agy99_02966	CDS	867				hypothetical protein
Agy99_02967	gene	1080				
Agy99_02967	CDS	1080				hypothetical protein
Agy99_02968	gene	1143				
Agy99_02968	CDS	1143		4.4.1.13	COG1168	Putative cystathionine beta-lyase
Agy99_02969	gene	546				
Agy99_02969	CDS	546				hypothetical protein
Agy99_02970	gene	192				
Agy99_02970	CDS	192				hypothetical protein
Agy99_02971	gene	732				
Agy99_02971	CDS	732				hypothetical protein
Agy99_02972	gene	729	cysQ_2			
Agy99_02972	CDS	729	cysQ_2	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
Agy99_02973	gene	666	hsaA_2			
Agy99_02973	CDS	666	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Agy99_02974	gene	213				
Agy99_02974	CDS	213				hypothetical protein
Agy99_02975	gene	222				
Agy99_02975	CDS	222				hypothetical protein
Agy99_02976	gene	456				
Agy99_02976	CDS	456			COG2826	IS30 family transposase ISMsm8
Agy99_02977	gene	156				
Agy99_02977	CDS	156				hypothetical protein
Agy99_02978	gene	795				
Agy99_02978	CDS	795				hypothetical protein
Agy99_02979	gene	1302				
Agy99_02979	CDS	1302				hypothetical protein
Agy99_02980	gene	465				
Agy99_02980	CDS	465		1.5.3.6		6-hydroxy-D-nicotine oxidase
Agy99_02981	gene	1335				
Agy99_02981	CDS	1335				IS256 family transposase IS2606
Agy99_02982	gene	1302				
Agy99_02982	CDS	1302				hypothetical protein
Agy99_02983	gene	150				
Agy99_02983	CDS	150				hypothetical protein
Agy99_02984	gene	1146				
Agy99_02984	CDS	1146				putative PPE family protein PPE51
Agy99_02985	gene	1029				
Agy99_02985	CDS	1029				hypothetical protein
Agy99_02986	gene	750	ind7			
Agy99_02986	CDS	750	ind7	2.1.1.328		N-demethylindolmycin N-methyltransferase
Agy99_02987	gene	684				
Agy99_02987	CDS	684				hypothetical protein
Agy99_02988	gene	519	bcr			
Agy99_02988	CDS	519	bcr			Bicyclomycin resistance protein
Agy99_02989	gene	783				
Agy99_02989	CDS	783		3.-.-.-		putative metallo-hydrolase
Agy99_02990	gene	2634				
Agy99_02990	CDS	2634				hypothetical protein
Agy99_02991	gene	1947	htpG			
Agy99_02991	CDS	1947	htpG		COG0326	Chaperone protein HtpG
Agy99_02992	gene	972				
Agy99_02992	CDS	972		1.-.-.-	COG0667	putative oxidoreductase
Agy99_02993	gene	639				
Agy99_02993	CDS	639				hypothetical protein
Agy99_02994	gene	186	rubA_2			
Agy99_02994	CDS	186	rubA_2		COG1773	Rubredoxin
Agy99_02995	gene	168	alkF_2			
Agy99_02995	CDS	168	alkF_2			Rubredoxin-1
Agy99_02996	gene	1221	alkB_3			
Agy99_02996	CDS	1221	alkB_3	1.14.15.3		Alkane 1-monooxygenase
Agy99_02997	gene	1926	glgX_2			
Agy99_02997	CDS	1926	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
Agy99_02998	gene	1335				
Agy99_02998	CDS	1335				IS256 family transposase IS2606
Agy99_02999	gene	222				
Agy99_02999	CDS	222				hypothetical protein
Agy99_03000	gene	717				
Agy99_03000	CDS	717				hypothetical protein
Agy99_03001	gene	621				
Agy99_03001	CDS	621				hypothetical protein
Agy99_03002	gene	1029				
Agy99_03002	CDS	1029				hypothetical protein
Agy99_03003	gene	1179				
Agy99_03003	CDS	1179		1.3.99.-		Acyl-CoA dehydrogenase FadE34
Agy99_03004	gene	990	menB_2			
Agy99_03004	CDS	990	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
Agy99_03005	gene	651				
Agy99_03005	CDS	651		1.1.1.201	COG0300	7-beta-hydroxysteroid dehydrogenase (NADP(+))
Agy99_03006	gene	507				
Agy99_03006	CDS	507				hypothetical protein
Agy99_03007	gene	972				
Agy99_03007	CDS	972				hypothetical protein
Agy99_03008	gene	429				
Agy99_03008	CDS	429				hypothetical protein
Agy99_03009	gene	864	atzF			
Agy99_03009	CDS	864	atzF	3.5.1.54		Allophanate hydrolase
Agy99_03010	gene	636	menG_2			
Agy99_03010	CDS	636	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
Agy99_03011	gene	933				
Agy99_03011	CDS	933		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
Agy99_03012	gene	417				
Agy99_03012	CDS	417				hypothetical protein
Agy99_03013	gene	843	phzF			
Agy99_03013	CDS	843	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
Agy99_03014	gene	1332				
Agy99_03014	CDS	1332				hypothetical protein
Agy99_03015	gene	1287				
Agy99_03015	CDS	1287				hypothetical protein
Agy99_03016	gene	912				
Agy99_03016	CDS	912				hypothetical protein
Agy99_03017	gene	783				
Agy99_03017	CDS	783				hypothetical protein
Agy99_03018	gene	237				
Agy99_03018	CDS	237				hypothetical protein
Agy99_03019	gene	861				
Agy99_03019	CDS	861				hypothetical protein
Agy99_03020	gene	2952				
Agy99_03020	CDS	2952				hypothetical protein
Agy99_03021	gene	660				
Agy99_03021	CDS	660				hypothetical protein
Agy99_03022	gene	219				
Agy99_03022	CDS	219				hypothetical protein
Agy99_03023	gene	921	embR_2			
Agy99_03023	CDS	921	embR_2		COG1716	Transcriptional regulatory protein EmbR
Agy99_03024	gene	669				
Agy99_03024	CDS	669				putative PPE family protein PPE40
Agy99_03025	gene	1302				
Agy99_03025	CDS	1302				hypothetical protein
Agy99_03026	gene	261				
Agy99_03026	CDS	261				hypothetical protein
Agy99_03027	gene	795				
Agy99_03027	CDS	795				hypothetical protein
Agy99_03028	gene	2178	glnA_1			
Agy99_03028	CDS	2178	glnA_1	6.3.1.2		Glutamine synthetase
Agy99_03029	gene	1281				
Agy99_03029	CDS	1281				hypothetical protein
Agy99_03030	gene	432				
Agy99_03030	CDS	432				hypothetical protein
Agy99_03031	gene	759				
Agy99_03031	CDS	759				hypothetical protein
Agy99_03032	gene	1719				
Agy99_03032	CDS	1719				hypothetical protein
Agy99_03033	gene	1218				
Agy99_03033	CDS	1218		1.5.1.43		Carboxynorspermidine synthase
Agy99_03034	gene	1557	prr_1			
Agy99_03034	CDS	1557	prr_1	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
Agy99_03035	gene	516				
Agy99_03035	CDS	516				hypothetical protein
Agy99_03036	gene	1356				
Agy99_03036	CDS	1356		2.6.1.-	COG0161	putative aminotransferase
Agy99_03037	gene	981	ssuD_3			
Agy99_03037	CDS	981	ssuD_3	1.14.14.5		Alkanesulfonate monooxygenase
Agy99_03038	gene	567				
Agy99_03038	CDS	567			COG1309	putative HTH-type transcriptional regulator
Agy99_03039	gene	846				
Agy99_03039	CDS	846				hypothetical protein
Agy99_03040	gene	429				
Agy99_03040	CDS	429				hypothetical protein
Agy99_03041	gene	429				
Agy99_03041	CDS	429				hypothetical protein
Agy99_03042	gene	1116				
Agy99_03042	CDS	1116				hypothetical protein
Agy99_03043	gene	1437	nylA			
Agy99_03043	CDS	1437	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
Agy99_03044	gene	1566	plcB_2			
Agy99_03044	CDS	1566	plcB_2	3.1.4.3	COG3511	Phospholipase C 2
Agy99_03045	gene	579				
Agy99_03045	CDS	579				hypothetical protein
Agy99_03046	gene	393				
Agy99_03046	CDS	393				hypothetical protein
Agy99_03047	gene	132				
Agy99_03047	CDS	132				hypothetical protein
Agy99_03048	gene	669				
Agy99_03048	CDS	669				hypothetical protein
Agy99_03049	gene	777	thiG			
Agy99_03049	CDS	777	thiG	2.8.1.10	COG2022	Thiazole synthase
Agy99_03050	gene	198				
Agy99_03050	CDS	198				hypothetical protein
Agy99_03051	gene	1020	thiO			
Agy99_03051	CDS	1020	thiO	1.4.3.19	COG0665	Glycine oxidase
Agy99_03052	gene	663	thiE			
Agy99_03052	CDS	663	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
Agy99_03053	gene	624	mutT3			
Agy99_03053	CDS	624	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
Agy99_03054	gene	1320				
Agy99_03054	CDS	1320				hypothetical protein
Agy99_03055	gene	987				
Agy99_03055	CDS	987				hypothetical protein
Agy99_03056	gene	2304	pknG			
Agy99_03056	CDS	2304	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
Agy99_03057	gene	861				
Agy99_03057	CDS	861				hypothetical protein
Agy99_03058	gene	1167	ackA			
Agy99_03058	CDS	1167	ackA	2.7.2.1	COG0282	Acetate kinase
Agy99_03059	gene	825	pta_1			
Agy99_03059	CDS	825	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
Agy99_03060	gene	1293	pta_2			
Agy99_03060	CDS	1293	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
Agy99_03061	gene	1011	fgd1			
Agy99_03061	CDS	1011	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
Agy99_03062	gene	753	gloB_3			
Agy99_03062	CDS	753	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
Agy99_03063	gene	1254	pikAIV			
Agy99_03063	CDS	1254	pikAIV	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA4, module 6
Agy99_03064	gene	447				
Agy99_03064	CDS	447				hypothetical protein
Agy99_03065	gene	1056	mmpL1_2			
Agy99_03065	CDS	1056	mmpL1_2		COG2409	putative transport protein MmpL1
Agy99_03066	gene	237	ntaA_1			
Agy99_03066	CDS	237	ntaA_1	1.14.14.10		Nitrilotriacetate monooxygenase component A
Agy99_03067	gene	783	ntaA_2			
Agy99_03067	CDS	783	ntaA_2	1.14.14.10		Nitrilotriacetate monooxygenase component A
Agy99_03068	gene	276				
Agy99_03068	CDS	276				hypothetical protein
Agy99_03069	gene	711				
Agy99_03069	CDS	711				hypothetical protein
Agy99_03070	gene	342				
Agy99_03070	CDS	342				hypothetical protein
Agy99_03071	gene	210				
Agy99_03071	CDS	210				hypothetical protein
Agy99_03072	gene	1302				
Agy99_03072	CDS	1302				hypothetical protein
Agy99_03073	gene	966	ntaA_3			
Agy99_03073	CDS	966	ntaA_3	1.14.14.10		Nitrilotriacetate monooxygenase component A
Agy99_03074	gene	507				
Agy99_03074	CDS	507				hypothetical protein
Agy99_03075	gene	381				
Agy99_03075	CDS	381				hypothetical protein
Agy99_03076	gene	1188	acdA_2			
Agy99_03076	CDS	1188	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Agy99_03077	gene	1140	mmgC_2			
Agy99_03077	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Agy99_03078	gene	1335				
Agy99_03078	CDS	1335				IS256 family transposase IS2606
Agy99_03079	gene	1302				
Agy99_03079	CDS	1302				hypothetical protein
Agy99_03080	gene	567				
Agy99_03080	CDS	567				hypothetical protein
Agy99_03081	gene	990	aes_2			
Agy99_03081	CDS	990	aes_2	3.1.1.-		Acetyl esterase
Agy99_03082	gene	630				
Agy99_03082	CDS	630				hypothetical protein
Agy99_03083	gene	1299	purA			
